order_id,customer_nr,order_date,promised_date,shipped_date,status,channel,priority,currency,payment_method,warehouse,billing_city,shipping_city,net_amount,discount_amount,shipping_cost,packing_cost,sales_rep_id,po_number,notes
1386,248,2025-07-15,2025-07-27,2025-07-25,delivered,store,normal,EUR,sepa,HH1,Frankfurt,Frankfurt,2205.99,40,12.9,0,1,,
1387,258,2024-01-27,2024-01-29,2024-01-27,delivered,web,normal,EUR,sepa,BER3,Köln,Köln,802.38,25,0,0,7,,
1388,96,2024-02-03,2024-02-14,2024-02-11,shipped,partner,rush,EUR,card,BER3,Köln,Köln,356.18,0,12.9,1.5,2,,leave at gate
1389,146,2026-05-01,2026-05-03,2026-05-01,delivered,web,rush,EUR,invoice,CGN1,Hamburg,Hamburg,1629.89,40,7.9,0,12,PO-2024-01389,call before delivery
1390,346,2024-07-06,2024-07-20,2024-07-19,shipped,store,rush,CHF,prepay,BER3,Leipzig,Leipzig,932.24,0,4.9,2.9,3,PO-2025-01390,leave at gate
1391,3,2026-05-07,2026-05-18,2026-05-18,delivered,partner,high,USD,paypal,HH1,Berlin,Berlin,1810.79,0,12.9,1.5,4,,
1392,121,2026-04-19,2026-05-01,2026-04-29,delivered,store,high,EUR,sepa,HH1,Köln,Köln,1700.94,0,7.9,0,11,,leave at gate
1393,149,2025-01-17,2025-01-20,2025-01-20,delivered,web,high,EUR,prepay,CGN1,Stuttgart,Stuttgart,775.47,80,0,0,12,PO-2025-01393,call before delivery
1394,90,2024-03-19,2024-03-21,2024-03-18,shipped,phone,high,USD,invoice,HH1,Leipzig,München,1541.7,40,0,0,7,,leave at gate
1395,205,2025-09-22,2025-09-29,,cancelled,partner,normal,USD,prepay,BER3,Frankfurt,Stuttgart,1042.73,0,0,1.5,1,,
1396,166,2025-04-26,2025-05-04,,cancelled,web,high,EUR,prepay,MUC2,Frankfurt,Hamburg,1110.09,15,12.9,1.5,9,PO-2025-01396,call before delivery
1397,100,2024-03-23,2024-04-02,2024-04-02,shipped,partner,high,EUR,prepay,MUC2,Köln,Köln,2203.52,0,12.9,1.5,6,,leave at gate
1398,292,2025-06-14,2025-06-20,2025-06-18,delivered,partner,high,CHF,sepa,HH1,Hamburg,Hamburg,292.84,80,12.9,1.5,2,PO-2024-01398,
1399,339,2025-12-09,2025-12-13,,cancelled,store,high,EUR,prepay,MUC2,Frankfurt,Frankfurt,1456.65,0,7.9,2.9,5,,
1400,162,2026-05-11,2026-05-19,,cancelled,partner,rush,EUR,invoice,CGN1,Leipzig,Leipzig,16048.95,15,12.9,0,9,,
1401,136,2026-06-07,2026-06-14,2026-06-12,delivered,edi,normal,EUR,card,HH1,Hamburg,Hamburg,672.29,80,0,2.9,2,PO-2024-01401,
1402,175,2024-09-04,2024-09-07,2024-09-04,shipped,phone,high,EUR,paypal,CGN1,Stuttgart,Stuttgart,2171.99,80,4.9,2.9,5,,
1403,,2024-08-02,2024-08-10,2024-08-07,delivered,web,high,EUR,sepa,CGN1,Stuttgart,Stuttgart,1425.45,0,12.9,0,7,PO-2026-01403,call before delivery
1404,999999,2024-03-22,2024-03-25,2024-03-24,delivered,edi,rush,CHF,prepay,HH1,Frankfurt,Köln,1051.18,0,7.9,0,12,,call before delivery
1405,305,2026-02-18,2026-02-20,2026-02-18,delivered,phone,normal,EUR,invoice,MUC2,Frankfurt,Frankfurt,1750.44,0,7.9,2.9,12,PO-2025-01405,leave at gate
1406,92,2024-08-02,2024-08-12,2024-08-09,delivered,partner,normal,CHF,paypal,BER3,Berlin,Berlin,802.47,0,12.9,2.9,3,,call before delivery
1407,78,2025-06-25,2025-06-27,2025-06-24,delivered,store,normal,EUR,paypal,HH1,Stuttgart,Hamburg,2446.13,0,4.9,0,8,PO-2024-01407,
1408,154,2025-10-15,2025-10-22,2025-10-19,delivered,phone,normal,EUR,paypal,BER3,Berlin,Berlin,864.42,25,12.9,0,6,,
1409,123,2024-12-13,2024-12-17,2024-12-14,delivered,phone,normal,EUR,prepay,CGN1,München,München,887.11,80,4.9,0,1,,
1410,88,2026-03-18,2026-03-25,2026-03-23,shipped,store,normal,USD,paypal,BER3,Hamburg,Hamburg,1215.94,0,7.9,1.5,12,PO-2024-01410,
1411,324,2025-07-04,2025-07-16,2025-07-13,delivered,phone,rush,EUR,paypal,HH1,Leipzig,Leipzig,1910.72,40,7.9,2.9,8,,call before delivery
1412,251,2025-05-26,2025-06-01,2025-05-30,delivered,partner,rush,CHF,invoice,HH1,Köln,Köln,2185.61,0,0,0,7,,
1413,152,2024-11-16,2024-11-22,2024-11-22,delivered,store,rush,EUR,prepay,CGN1,Köln,Köln,244.83,15,4.9,2.9,1,PO-2024-01413,
1414,139,2025-08-12,2025-08-26,2025-08-23,delivered,phone,normal,EUR,sepa,BER3,München,München,486.13,0,12.9,0,6,PO-2025-01414,
1415,346,2024-01-09,2024-01-15,,cancelled,phone,high,CHF,paypal,HH1,Leipzig,Leipzig,1561.01,0,4.9,2.9,3,,leave at gate
1416,269,2024-03-13,2024-03-22,,cancelled,edi,high,EUR,paypal,CGN1,Frankfurt,Frankfurt,1288.15,25,12.9,1.5,10,,call before delivery
1417,179,2024-06-14,2024-06-23,2024-06-23,delivered,partner,high,EUR,invoice,MUC2,Hamburg,Hamburg,2164.49,40,4.9,0,8,,call before delivery
1418,216,2024-05-26,2024-06-03,2024-06-01,delivered,web,normal,USD,card,HH1,Köln,Köln,2610.81,80,4.9,0,8,,leave at gate
1419,173,2024-11-23,2024-12-05,2024-12-02,shipped,edi,high,CHF,card,HH1,Frankfurt,Frankfurt,825.33,0,4.9,2.9,12,,
1420,32,2024-07-12,2024-07-26,2024-07-25,delivered,partner,high,EUR,card,MUC2,München,Berlin,774.18,0,4.9,0,10,PO-2025-01420,
1421,49,2024-06-29,2024-07-06,2024-07-03,delivered,edi,high,USD,prepay,HH1,München,München,1846.53,0,7.9,0,8,PO-2026-01421,leave at gate
1422,145,2024-03-31,2024-04-06,2024-04-03,shipped,web,normal,USD,prepay,HH1,Leipzig,Frankfurt,2232.87,0,4.9,1.5,5,PO-2024-01422,call before delivery
1423,133,2024-09-25,2024-09-30,2024-09-27,delivered,phone,rush,CHF,prepay,BER3,Stuttgart,Stuttgart,834.36,80,0,0,3,PO-2025-01423,call before delivery
1424,999999,2026-02-25,2026-03-07,2026-03-07,shipped,phone,normal,EUR,sepa,CGN1,Köln,Köln,725.44,0,0,0,8,PO-2026-01424,
1425,306,2025-12-29,2026-01-02,,open,phone,normal,USD,invoice,HH1,Köln,Köln,1253.03,40,7.9,1.5,8,PO-2024-01425,
1426,231,2025-07-29,2025-08-03,2025-07-31,delivered,store,rush,EUR,sepa,HH1,Köln,Hamburg,968.93,0,12.9,0,2,PO-2025-01426,
1427,328,2024-04-04,2024-04-11,2024-04-11,delivered,web,normal,EUR,card,HH1,Stuttgart,Stuttgart,432.52,80,7.9,0,5,,call before delivery
1428,999999,2025-08-29,2025-09-08,2025-09-05,delivered,store,high,EUR,paypal,BER3,Köln,Köln,350.41,80,0,1.5,1,,call before delivery
1429,269,2024-06-04,2024-06-06,2024-06-05,shipped,store,normal,EUR,invoice,CGN1,Frankfurt,Frankfurt,442.44,0,0,2.9,12,,
1430,334,2025-09-18,2025-09-27,2025-09-27,delivered,web,high,USD,prepay,CGN1,München,München,2425.58,0,12.9,2.9,8,,leave at gate
1431,139,2026-05-31,2026-06-02,2026-06-02,delivered,store,normal,EUR,prepay,HH1,München,München,2106.75,0,4.9,2.9,6,,
1432,26,2025-07-26,2025-07-28,2025-07-25,delivered,partner,rush,EUR,sepa,MUC2,München,München,600.45,0,7.9,0,3,,
1433,3,2026-05-10,2026-05-20,2026-05-18,delivered,partner,high,EUR,invoice,MUC2,Berlin,Berlin,1396.0,25,4.9,1.5,4,PO-2026-01433,leave at gate
1434,123,2026-07-30,2026-08-09,2026-08-08,delivered,edi,rush,EUR,paypal,MUC2,München,München,1366.86,0,12.9,2.9,1,PO-2024-01434,
1435,148,2024-07-29,2024-08-12,2024-08-10,shipped,edi,rush,CHF,sepa,HH1,Köln,Köln,2111.94,15,12.9,2.9,3,PO-2025-01435,
1436,235,2024-08-21,2024-08-29,2024-08-29,shipped,web,high,EUR,prepay,CGN1,Stuttgart,Stuttgart,494.79,0,12.9,2.9,1,PO-2026-01436,call before delivery
1437,43,2025-01-13,2025-01-16,2025-01-16,delivered,store,rush,EUR,invoice,CGN1,München,München,751.11,15,4.9,2.9,8,PO-2024-01437,
1438,41,2024-04-01,2024-04-08,2024-04-06,delivered,store,high,EUR,card,BER3,Stuttgart,Stuttgart,1989.4,0,7.9,1.5,7,PO-2025-01438,call before delivery
1439,132,2025-05-26,2025-06-09,2025-06-07,delivered,partner,high,EUR,prepay,CGN1,Berlin,Berlin,1172.33,0,4.9,1.5,6,,
1440,24,2024-02-14,2024-02-28,2024-02-27,shipped,phone,rush,USD,paypal,CGN1,Hamburg,Hamburg,815.57,0,4.9,2.9,10,,leave at gate
1441,119,2025-02-03,2025-02-15,2025-02-12,delivered,web,normal,EUR,invoice,HH1,Stuttgart,Stuttgart,1632.78,25,0,1.5,5,,call before delivery
1442,103,2024-02-05,2024-02-11,2024-02-09,shipped,edi,high,EUR,paypal,BER3,Leipzig,Leipzig,534.52,15,0,0,7,,
1443,333,2024-12-04,2024-12-15,2024-12-13,delivered,partner,high,USD,paypal,BER3,Frankfurt,Frankfurt,2154.01,0,7.9,0,2,PO-2024-01443,
1444,277,2026-05-12,2026-05-19,2026-05-18,delivered,edi,normal,EUR,invoice,BER3,Stuttgart,Leipzig,1926.72,40,4.9,2.9,12,,
1445,260,2024-07-28,2024-08-02,2024-07-31,shipped,web,rush,EUR,prepay,MUC2,München,München,1282.17,15,7.9,0,12,PO-2026-01445,leave at gate
1446,,2024-02-24,2024-03-07,2024-03-05,shipped,store,rush,EUR,card,HH1,Berlin,Frankfurt,903.16,0,4.9,1.5,12,,call before delivery
1447,49,2025-12-16,2025-12-30,2025-12-29,delivered,edi,normal,EUR,paypal,MUC2,München,München,3077.55,0,7.9,1.5,8,,call before delivery
1448,286,2025-08-10,2025-08-18,,cancelled,partner,rush,EUR,paypal,BER3,Frankfurt,Frankfurt,363.84,0,0,0,12,PO-2026-01448,
1449,36,2026-05-05,2026-05-08,2026-05-08,delivered,store,normal,EUR,paypal,HH1,Berlin,Berlin,144.04,80,0,1.5,1,,call before delivery
1450,44,2024-04-15,2024-04-22,,cancelled,partner,normal,EUR,paypal,MUC2,Berlin,Frankfurt,1436.52,0,0,2.9,5,,call before delivery
1451,102,2024-09-03,2024-09-12,2024-09-12,delivered,web,rush,USD,prepay,HH1,Berlin,Berlin,385.55,80,7.9,2.9,9,PO-2026-01451,
1452,52,2024-06-09,2024-06-17,2024-06-14,shipped,edi,normal,USD,paypal,BER3,Hamburg,Hamburg,291.58,0,4.9,0,1,PO-2024-01452,leave at gate
1453,117,2025-07-16,2025-07-24,,cancelled,partner,rush,USD,card,HH1,Leipzig,Leipzig,1984.42,25,12.9,0,6,PO-2025-01453,
1454,275,2024-01-10,2024-01-24,2024-01-23,delivered,store,normal,USD,prepay,BER3,München,Leipzig,777.86,0,12.9,0,1,,
1455,290,2026-03-30,2026-04-09,2026-04-07,delivered,edi,normal,CHF,paypal,CGN1,Berlin,Berlin,259.26,0,4.9,1.5,12,,
1456,205,2024-03-01,2024-03-08,2024-03-05,delivered,phone,rush,CHF,paypal,CGN1,Frankfurt,Frankfurt,763.86,15,7.9,2.9,1,PO-2025-01456,
1457,260,2025-08-23,2025-08-28,2025-08-26,shipped,partner,normal,EUR,invoice,MUC2,München,München,461.42,25,0,0,12,PO-2026-01457,
1458,110,2025-01-15,2025-01-22,2025-01-19,delivered,phone,normal,EUR,prepay,HH1,München,Berlin,988.62,15,7.9,0,8,,call before delivery
1459,21,2026-01-20,2026-02-01,2026-01-31,delivered,partner,rush,CHF,paypal,CGN1,Stuttgart,Stuttgart,612.36,40,7.9,0,10,PO-2025-01459,
1460,335,2025-08-30,2025-09-12,,cancelled,store,normal,EUR,card,BER3,Hamburg,Hamburg,362.71,25,4.9,2.9,12,PO-2026-01460,call before delivery
1461,308,2024-12-29,2025-01-12,2025-01-11,delivered,store,normal,EUR,sepa,MUC2,Berlin,Berlin,2029.28,0,12.9,0,2,PO-2024-01461,
1462,30,2024-01-08,2024-01-10,2024-01-09,delivered,store,normal,EUR,card,MUC2,Frankfurt,Frankfurt,811.4,0,4.9,1.5,4,,
1463,216,2025-02-12,2025-02-22,2025-02-22,delivered,partner,rush,EUR,paypal,HH1,Köln,Köln,825.35,0,7.9,2.9,8,,call before delivery
1464,63,2025-05-03,2025-05-09,,cancelled,partner,high,EUR,sepa,MUC2,Berlin,Berlin,156.67,40,0,2.9,2,PO-2024-01464,
1465,85,2025-03-21,2025-04-02,2025-03-30,shipped,edi,high,USD,card,CGN1,Frankfurt,Frankfurt,1489.02,0,12.9,0,5,PO-2025-01465,
1466,333,2024-02-08,2024-02-11,2024-02-09,shipped,web,normal,EUR,invoice,CGN1,Frankfurt,Frankfurt,1042.33,80,4.9,0,2,,leave at gate
1467,214,2026-03-09,2026-03-11,2026-03-08,shipped,store,rush,USD,paypal,HH1,Stuttgart,Stuttgart,882.71,0,4.9,1.5,8,PO-2024-01467,call before delivery
1468,275,2024-04-05,2024-04-15,2024-04-13,delivered,edi,normal,EUR,card,CGN1,München,München,1389.15,40,4.9,0,1,PO-2025-01468,leave at gate
1469,83,2024-04-15,2024-04-21,2024-04-20,delivered,edi,rush,EUR,prepay,CGN1,München,München,2615.41,40,4.9,2.9,11,,call before delivery
1470,313,2024-10-15,2024-10-23,2024-10-21,delivered,phone,normal,CHF,invoice,BER3,Hamburg,Hamburg,1195.61,15,12.9,1.5,1,PO-2024-01470,
1471,112,2025-01-11,2025-01-16,2025-01-15,delivered,partner,rush,CHF,card,MUC2,Leipzig,Leipzig,1250.76,0,12.9,2.9,3,,call before delivery
1472,264,2024-10-01,2024-10-03,2024-10-03,delivered,edi,normal,EUR,prepay,HH1,Frankfurt,Frankfurt,2262.0,0,12.9,2.9,8,PO-2026-01472,leave at gate
1473,12,2026-02-04,2026-02-10,2026-02-07,delivered,edi,normal,CHF,prepay,CGN1,Hamburg,Hamburg,1173.59,0,12.9,1.5,6,,call before delivery
1474,251,2026-03-25,2026-03-28,,open,store,high,EUR,prepay,HH1,Köln,Köln,1199.52,0,4.9,2.9,6,,
1475,245,2025-03-21,2025-04-03,,cancelled,phone,rush,USD,invoice,CGN1,Berlin,Berlin,1641.04,15,12.9,0,8,,
1476,230,2025-03-23,2025-04-05,2025-04-02,delivered,store,normal,USD,prepay,MUC2,Köln,Köln,1379.23,0,12.9,1.5,11,PO-2024-01476,call before delivery
1477,237,2025-06-04,2025-06-17,2025-06-15,delivered,web,normal,EUR,invoice,BER3,Köln,Köln,1082.76,0,12.9,0,4,,
1478,127,2024-11-01,2024-11-05,2024-11-05,delivered,phone,normal,EUR,paypal,HH1,Berlin,Berlin,3344.0,15,12.9,1.5,7,PO-2026-01478,
1479,296,2024-01-24,2024-02-01,2024-02-01,shipped,partner,normal,EUR,paypal,BER3,Stuttgart,Stuttgart,259.77,40,7.9,2.9,12,PO-2024-01479,leave at gate
1480,340,2024-05-05,2024-05-09,2024-05-09,delivered,partner,normal,EUR,prepay,BER3,Frankfurt,Frankfurt,2232.57,40,0,0,11,,leave at gate
1481,38,2025-10-15,2025-10-22,2025-10-21,delivered,phone,normal,EUR,card,BER3,Leipzig,Leipzig,892.1,0,7.9,0,8,,
1482,128,2025-06-11,2025-06-25,2025-06-22,delivered,phone,normal,EUR,invoice,HH1,Köln,Köln,3013.63,0,4.9,1.5,7,PO-2024-01482,call before delivery
1483,52,2025-07-08,2025-07-19,2025-07-17,shipped,edi,normal,EUR,paypal,CGN1,Hamburg,Hamburg,2253.16,0,12.9,0,6,PO-2025-01483,
1484,348,2024-08-15,2024-08-29,2024-08-26,delivered,web,rush,EUR,prepay,HH1,Hamburg,Hamburg,485.84,80,0,2.9,10,,
1485,324,2026-07-17,2026-07-30,2026-07-30,delivered,edi,rush,EUR,card,MUC2,Leipzig,Leipzig,1939.3,25,0,2.9,8,PO-2024-01485,
1486,208,2024-06-16,2024-06-21,,cancelled,store,normal,CHF,paypal,CGN1,München,München,1864.48,15,0,0,6,PO-2025-01486,leave at gate
1487,4,2025-02-01,2025-02-14,2025-02-14,delivered,phone,normal,CHF,prepay,CGN1,Leipzig,Berlin,551.98,0,12.9,0,7,PO-2026-01487,
1488,65,2025-07-21,2025-08-02,2025-08-01,delivered,phone,normal,EUR,invoice,MUC2,München,München,1376.98,0,0,0,12,,leave at gate
1489,74,2024-03-01,2024-03-12,2024-03-09,delivered,edi,normal,EUR,prepay,BER3,Stuttgart,Stuttgart,788.34,0,7.9,1.5,10,,
1490,212,2024-02-01,2024-02-15,2024-02-12,delivered,web,normal,CHF,sepa,HH1,Frankfurt,Stuttgart,442.51,0,0,0,4,,call before delivery
1491,239,2026-05-09,2026-05-15,,open,web,normal,EUR,paypal,CGN1,Hamburg,Hamburg,561.38,0,12.9,0,3,,call before delivery
1492,199,2024-01-06,2024-01-10,2024-01-07,delivered,partner,high,CHF,paypal,MUC2,Leipzig,Leipzig,822.18,25,0,2.9,4,,call before delivery
1493,21,2025-05-13,2025-05-17,2025-05-17,shipped,partner,high,CHF,paypal,BER3,Stuttgart,Stuttgart,807.55,15,0,1.5,10,,call before delivery
1494,230,2025-09-11,2025-09-14,2025-09-11,shipped,partner,rush,EUR,prepay,BER3,Köln,Köln,4162.02,25,4.9,0,11,,leave at gate
1495,187,2025-08-19,2025-08-27,2025-08-27,delivered,web,rush,CHF,card,BER3,Hamburg,Hamburg,1351.13,40,4.9,2.9,10,,call before delivery
1496,70,2024-10-03,2024-10-06,2024-10-03,delivered,partner,rush,EUR,paypal,BER3,Berlin,Berlin,2450.05,40,12.9,0,6,PO-2026-01496,
1497,195,2024-09-11,2024-09-17,,cancelled,phone,normal,EUR,card,CGN1,Leipzig,Leipzig,1716.77,0,7.9,0,11,PO-2024-01497,
1498,165,2025-01-16,2025-01-25,2025-01-24,delivered,web,high,EUR,sepa,MUC2,Hamburg,Hamburg,551.99,15,12.9,0,6,PO-2025-01498,
1499,47,2024-07-11,2024-07-18,2024-07-17,delivered,partner,normal,EUR,card,MUC2,Hamburg,Hamburg,693.3,25,12.9,0,8,,
1500,80,2026-06-18,2026-07-01,2026-07-01,delivered,partner,normal,USD,paypal,MUC2,Frankfurt,Frankfurt,1211.29,0,0,1.5,8,,
1501,272,2026-06-15,2026-06-29,2026-06-28,delivered,web,normal,CHF,prepay,MUC2,Stuttgart,Stuttgart,1243.95,0,7.9,0,3,PO-2025-01501,
1502,8,2024-02-13,2024-02-21,2024-02-19,delivered,store,rush,EUR,sepa,CGN1,Leipzig,Leipzig,935.69,0,7.9,0,8,PO-2026-01502,call before delivery
1503,205,2026-06-06,2026-06-19,2026-06-16,shipped,phone,high,EUR,sepa,MUC2,Frankfurt,Frankfurt,884.69,15,4.9,0,1,PO-2024-01503,call before delivery
1504,272,2025-06-23,2025-06-28,2025-06-26,delivered,partner,high,EUR,prepay,MUC2,Stuttgart,Stuttgart,691.94,0,7.9,0,3,PO-2025-01504,
1505,256,2025-02-10,2025-02-20,2025-02-17,delivered,partner,high,USD,paypal,HH1,Hamburg,Hamburg,642.02,40,0,0,7,PO-2026-01505,leave at gate
1506,39,2025-12-01,2025-12-04,2025-12-02,delivered,phone,rush,EUR,invoice,HH1,München,München,2868.16,40,7.9,0,2,PO-2024-01506,
1507,152,2024-08-13,2024-08-19,,open,partner,high,EUR,prepay,BER3,Köln,Köln,869.03,0,12.9,0,1,,call before delivery
1508,117,2024-08-06,2024-08-18,,open,partner,normal,EUR,card,CGN1,Leipzig,Leipzig,879.21,80,0,0,6,,
1509,273,2024-01-30,2024-02-05,2024-02-03,shipped,edi,rush,EUR,prepay,CGN1,München,München,353.37,0,7.9,0,12,,
1510,304,2025-06-02,2025-06-05,2025-06-03,shipped,edi,normal,CHF,prepay,CGN1,Leipzig,Leipzig,728.46,40,0,0,3,PO-2025-01510,
1511,286,2026-07-13,2026-07-17,2026-07-16,shipped,phone,normal,USD,sepa,CGN1,Frankfurt,Frankfurt,1790.77,0,4.9,0,12,,leave at gate
1512,219,2024-04-15,2024-04-21,2024-04-18,delivered,store,rush,EUR,invoice,BER3,Leipzig,Leipzig,1197.76,0,12.9,2.9,6,PO-2024-01512,leave at gate
1513,208,2025-02-15,2025-02-19,,open,edi,normal,EUR,card,MUC2,München,München,1494.91,80,12.9,0,4,,leave at gate
1514,311,2024-06-17,2024-06-23,2024-06-22,delivered,edi,normal,EUR,invoice,CGN1,München,München,2206.05,80,4.9,2.9,8,PO-2026-01514,leave at gate
1515,19,2026-07-10,2026-07-20,2026-07-18,delivered,phone,normal,EUR,card,CGN1,Hamburg,Hamburg,2265.05,40,0,1.5,11,PO-2024-01515,call before delivery
1516,160,2025-08-15,2025-08-22,2025-08-22,delivered,phone,high,EUR,invoice,HH1,Köln,Leipzig,1503.91,0,7.9,2.9,3,PO-2025-01516,
1517,10,2024-11-10,2024-11-22,2024-11-22,delivered,web,rush,EUR,prepay,CGN1,Berlin,Leipzig,3431.19,0,12.9,1.5,6,,call before delivery
1518,149,2024-06-19,2024-07-03,,open,store,normal,CHF,sepa,BER3,Stuttgart,Stuttgart,810.52,0,0,0,12,PO-2024-01518,leave at gate
1519,277,2025-05-14,2025-05-28,2025-05-26,delivered,web,rush,EUR,prepay,HH1,Stuttgart,Stuttgart,1931.99,40,0,0,12,PO-2025-01519,
1520,315,2026-03-29,2026-04-03,2026-04-03,shipped,store,rush,EUR,sepa,HH1,Köln,Köln,867.5,80,4.9,0,10,PO-2026-01520,
1521,,2024-11-11,2024-11-19,2024-11-17,delivered,store,normal,EUR,sepa,HH1,Stuttgart,Stuttgart,2601.27,15,4.9,0,10,,leave at gate
1522,227,2026-03-06,2026-03-18,2026-03-18,delivered,partner,rush,EUR,prepay,HH1,Leipzig,Leipzig,843.12,80,0,1.5,9,,leave at gate
1523,132,2025-01-31,2025-02-14,2025-02-13,delivered,phone,rush,EUR,paypal,CGN1,Berlin,Berlin,1338.16,40,0,0,6,PO-2026-01523,call before delivery
1524,229,2025-08-04,2025-08-07,2025-08-05,delivered,partner,rush,USD,card,MUC2,Berlin,Berlin,1095.47,15,7.9,2.9,9,PO-2024-01524,
1525,196,2024-11-11,2024-11-23,2024-11-22,delivered,store,normal,USD,paypal,CGN1,Stuttgart,Stuttgart,2177.23,80,12.9,0,10,,leave at gate
1526,18,2026-02-13,2026-02-23,2026-02-20,delivered,store,high,EUR,card,BER3,Leipzig,Leipzig,659.91,80,4.9,1.5,12,,
1527,114,2024-06-02,2024-06-16,2024-06-14,delivered,partner,rush,CHF,paypal,CGN1,Frankfurt,Frankfurt,1523.91,40,7.9,2.9,6,,leave at gate
1528,206,2024-12-28,2025-01-03,2025-01-01,delivered,web,normal,EUR,invoice,CGN1,München,München,2077.73,0,7.9,2.9,11,PO-2025-01528,
1529,157,2025-11-26,2025-12-08,2025-12-06,delivered,partner,normal,EUR,paypal,CGN1,Stuttgart,Stuttgart,2165.73,40,7.9,0,1,,
1530,280,2025-06-21,2025-06-29,,open,edi,normal,EUR,prepay,HH1,Köln,Köln,1883.67,0,4.9,1.5,7,,call before delivery
1531,304,2024-02-13,2024-02-22,2024-02-21,delivered,web,high,EUR,sepa,HH1,Leipzig,Leipzig,1065.0,0,12.9,0,3,PO-2025-01531,
1532,147,2026-05-08,2026-05-18,,open,phone,rush,USD,paypal,MUC2,München,München,1630.02,0,12.9,1.5,6,PO-2026-01532,leave at gate
1533,249,2024-09-29,2024-10-04,2024-10-03,delivered,phone,rush,EUR,prepay,BER3,Stuttgart,Stuttgart,2396.37,40,12.9,0,4,PO-2024-01533,
1534,335,2024-10-17,2024-10-29,2024-10-26,delivered,store,normal,CHF,prepay,HH1,Hamburg,Hamburg,1427.66,0,0,0,12,,
1535,301,2024-09-25,2024-09-30,2024-09-30,delivered,store,normal,EUR,sepa,MUC2,Frankfurt,Berlin,1322.0,80,4.9,0,8,,call before delivery
1536,276,2025-06-24,2025-07-02,2025-07-02,delivered,phone,rush,EUR,paypal,BER3,Hamburg,Hamburg,1401.07,0,7.9,0,11,,
1537,314,2025-11-27,2025-11-30,,cancelled,phone,normal,EUR,card,BER3,Stuttgart,Stuttgart,467.46,0,4.9,2.9,6,PO-2025-01537,call before delivery
1538,56,2025-12-17,2025-12-27,2025-12-24,delivered,web,high,USD,invoice,BER3,Stuttgart,Stuttgart,2870.59,0,12.9,2.9,3,,leave at gate
1539,215,2024-05-01,2024-05-03,2024-04-30,delivered,edi,normal,USD,sepa,BER3,Stuttgart,Stuttgart,2627.62,15,0,2.9,6,PO-2024-01539,
1540,130,2024-09-17,2024-09-24,2024-09-22,delivered,web,high,EUR,prepay,MUC2,Hamburg,Hamburg,2915.37,80,4.9,2.9,8,PO-2025-01540,
1541,264,2025-07-21,2025-08-03,2025-08-03,delivered,store,rush,USD,sepa,CGN1,Frankfurt,Köln,1227.8,40,7.9,0,8,,call before delivery
1542,343,2024-08-08,2024-08-16,,open,web,high,EUR,paypal,HH1,Leipzig,Leipzig,348.01,0,12.9,1.5,6,PO-2024-01542,
1543,20,2026-07-09,2026-07-14,2026-07-14,shipped,edi,normal,EUR,sepa,BER3,Stuttgart,Stuttgart,1643.06,40,12.9,0,12,,
1544,325,2024-11-25,2024-12-07,2024-12-04,delivered,phone,normal,EUR,invoice,MUC2,München,Leipzig,1212.76,15,0,0,11,,
1545,191,2024-01-05,2024-01-19,,open,store,normal,EUR,sepa,HH1,Leipzig,Leipzig,844.66,0,4.9,0,1,PO-2024-01545,
1546,31,2026-07-20,2026-07-30,,cancelled,partner,rush,CHF,prepay,BER3,München,Stuttgart,291.99,15,12.9,0,3,,
1547,192,2025-10-15,2025-10-25,2025-10-24,delivered,store,normal,EUR,prepay,MUC2,München,München,2099.22,0,7.9,0,6,PO-2026-01547,
1548,54,2025-05-31,2025-06-14,2025-06-14,delivered,partner,high,USD,invoice,MUC2,Leipzig,Leipzig,798.6,25,12.9,2.9,5,PO-2024-01548,leave at gate
1549,192,2026-05-15,2026-05-27,2026-05-25,delivered,web,high,USD,prepay,CGN1,München,München,1497.27,80,12.9,0,6,PO-2025-01549,call before delivery
1550,297,2025-08-08,2025-08-13,2025-08-11,shipped,web,rush,CHF,prepay,CGN1,Hamburg,Hamburg,956.58,40,7.9,0,1,PO-2026-01550,
1551,194,2025-06-04,2025-06-13,2025-06-11,delivered,partner,rush,CHF,paypal,BER3,Berlin,Berlin,668.09,0,4.9,2.9,12,,
1552,65,2024-05-09,2024-05-20,2024-05-17,shipped,edi,normal,EUR,paypal,HH1,München,München,831.72,15,4.9,2.9,12,,call before delivery
1553,167,2025-07-14,2025-07-27,2025-07-27,delivered,store,rush,EUR,card,CGN1,Leipzig,Leipzig,902.1,40,12.9,1.5,11,,leave at gate
1554,192,2025-01-07,2025-01-15,2025-01-12,delivered,partner,normal,CHF,sepa,HH1,München,München,1585.66,0,4.9,2.9,6,,
1555,281,2025-02-10,2025-02-23,2025-02-22,delivered,partner,normal,CHF,invoice,HH1,Köln,Köln,1478.91,15,7.9,0,4,,call before delivery
1556,170,2024-12-27,2024-12-30,2024-12-27,delivered,edi,normal,EUR,sepa,BER3,Hamburg,Hamburg,1609.43,25,12.9,0,12,,leave at gate
1557,30,2025-07-27,2025-07-29,2025-07-26,delivered,web,high,EUR,invoice,BER3,Frankfurt,Frankfurt,1571.24,0,7.9,0,6,,call before delivery
1558,50,2025-10-02,2025-10-12,2025-10-09,delivered,web,normal,EUR,paypal,HH1,München,München,1700.63,0,4.9,2.9,5,,call before delivery
