scan_id,send_nr,stop_nr,scan_ts,evt,ort_txt
2712,1060,1060,2025-02-11 10:26:00,uebernahme,Stuttgart
2713,1060,1060,2025-02-11 10:47:00,scan_hub,Köln
2714,1061,1061,2025-02-11 11:21:00,uebernahme,München
2715,1061,1061,2025-02-11 11:58:00,scan_hub,München
2716,1061,1061,2025-02-11 11:48:00,zustellung,Berlin
2717,1062,1062,2025-02-11 13:34:00,uebernahme,Frankfurt
2718,1062,1062,2025-02-11 13:20:00,scan_hub,Leipzig
2719,1063,1063,2025-03-05 08:37:00,uebernahme,München
2720,1063,1063,2025-03-05 08:02:00,scan_hub,Frankfurt
2721,1063,1063,2025-03-05 08:07:00,zustellung,München
2722,1064,1064,2025-03-05 09:31:00,uebernahme,Leipzig
2723,1064,1064,2025-03-05 09:53:00,scan_hub,Hamburg
2724,1064,1064,2025-03-05 09:17:00,zustellung,München
2725,1065,1065,2025-03-05 09:47:00,uebernahme,München
2726,1065,1065,2025-03-05 09:21:00,scan_hub,Leipzig
2727,1066,1066,2025-03-05 11:22:00,uebernahme,Frankfurt
2728,1066,1066,2025-03-05 11:18:00,scan_hub,Frankfurt
2729,1066,1066,2025-03-05 11:29:00,zustellung,Hamburg
2730,1067,1067,2025-03-22 09:37:00,uebernahme,München
2731,1067,1067,2025-03-22 09:27:00,scan_hub,Berlin
2732,1067,1067,2025-03-22 09:21:00,zustellung,Frankfurt
2733,1068,1068,2025-03-22 08:37:00,uebernahme,Hamburg
2734,1068,1068,2025-03-22 09:18:00,scan_hub,Berlin
2735,1069,1069,2025-04-07 07:39:00,uebernahme,Frankfurt
2736,1069,1069,2025-04-07 07:32:00,scan_hub,München
2737,1069,1069,2025-04-07 07:55:00,zustellung,Stuttgart
2738,1070,1070,2025-04-07 10:35:00,uebernahme,Leipzig
2739,1070,1070,2025-04-07 09:53:00,scan_hub,München
2740,1070,1070,2025-04-07 10:07:00,zustellung,Berlin
2741,1071,1071,2025-04-07 09:30:00,uebernahme,Köln
2742,1071,1071,2025-04-07 10:02:00,scan_hub,Stuttgart
2743,1072,1072,2025-04-07 11:02:00,uebernahme,Hamburg
2744,1072,1072,2025-04-07 11:27:00,scan_hub,Köln
2745,1072,1072,2025-04-07 11:00:00,zustellung,Berlin
2746,1073,1073,2025-01-23 07:26:00,uebernahme,Frankfurt
2747,1073,1073,2025-01-23 07:18:00,scan_hub,Stuttgart
2748,1074,1074,2025-01-23 08:59:00,uebernahme,München
2749,1074,1074,2025-01-23 08:48:00,scan_hub,Berlin
2750,1074,1074,2025-01-23 08:57:00,zustellung,München
2751,1075,1075,2025-01-23 09:57:00,uebernahme,Köln
2752,1075,1075,2025-01-23 10:15:00,scan_hub,Berlin
2753,1075,1075,2025-01-23 10:17:00,zustellung,Frankfurt
2754,1076,1076,2025-01-23 10:55:00,uebernahme,München
2755,1076,1076,2025-01-23 11:22:00,scan_hub,Berlin
2756,1076,1076,2025-01-23 11:26:00,zustellung,Stuttgart
2757,1077,1077,2025-01-28 08:55:00,uebernahme,München
2758,1077,1077,2025-01-28 08:53:00,scan_hub,Berlin
2759,1077,1077,2025-01-28 08:14:00,zustellung,Frankfurt
2760,1078,1078,2025-01-28 09:11:00,uebernahme,Stuttgart
2761,1078,1078,2025-01-28 09:26:00,scan_hub,Berlin
2762,1078,1078,2025-01-28 09:43:00,zustellung,Leipzig
2763,1079,1079,2025-01-28 10:58:00,uebernahme,Stuttgart
2764,1079,1079,2025-01-28 10:55:00,scan_hub,München
2765,1079,1079,2025-01-28 10:40:00,zustellung,Berlin
2766,1080,1080,2025-01-28 12:00:00,uebernahme,München
2767,1080,1080,2025-01-28 12:10:00,scan_hub,Leipzig
2768,1081,1081,2025-01-28 12:30:00,uebernahme,Köln
2769,1081,1081,2025-01-28 12:16:00,scan_hub,Hamburg
2770,1081,1081,2025-01-28 12:29:00,zustellung,Leipzig
2771,1082,1082,2025-01-28 14:40:00,uebernahme,München
2772,1082,1082,2025-01-28 14:44:00,scan_hub,München
2773,1083,1083,2025-03-18 08:11:00,uebernahme,Stuttgart
2774,1083,1083,2025-03-18 07:57:00,scan_hub,München
2775,1084,1084,2025-03-18 10:10:00,uebernahme,Hamburg
2776,1084,1084,2025-03-18 10:02:00,scan_hub,Stuttgart
2777,1085,1085,2025-03-18 09:38:00,uebernahme,Köln
2778,1085,1085,2025-03-18 09:21:00,scan_hub,Berlin
2779,1085,1085,2025-03-18 09:44:00,zustellung,Frankfurt
2780,1086,1086,2025-03-18 10:45:00,uebernahme,Hamburg
2781,1086,1086,2025-03-18 10:05:00,scan_hub,Stuttgart
2782,1086,1086,2025-03-18 10:18:00,zustellung,Frankfurt
2783,1087,1087,2025-03-18 13:50:00,uebernahme,München
2784,1087,1087,2025-03-18 13:13:00,scan_hub,Hamburg
2785,1087,1087,2025-03-18 13:35:00,zustellung,Stuttgart
2786,1088,1088,2025-03-18 12:15:00,uebernahme,Berlin
2787,1088,1088,2025-03-18 12:35:00,scan_hub,Frankfurt
2788,1089,1089,2025-01-22 08:12:00,uebernahme,Stuttgart
2789,1089,1089,2025-01-22 08:22:00,scan_hub,Frankfurt
2790,1089,1089,2025-01-22 07:44:00,zustellung,Frankfurt
2791,1090,1090,2025-01-22 08:56:00,uebernahme,Berlin
2792,1090,1090,2025-01-22 08:48:00,scan_hub,Berlin
2793,1091,1091,2025-01-22 11:20:00,uebernahme,Stuttgart
2794,1091,1091,2025-01-22 10:41:00,scan_hub,Köln
2795,1091,1091,2025-01-22 11:26:00,zustellung,Frankfurt
2796,1092,1092,2025-01-22 11:30:00,uebernahme,München
2797,1092,1092,2025-01-22 11:28:00,scan_hub,Hamburg
2798,1093,1093,2025-01-22 11:33:00,uebernahme,Stuttgart
2799,1093,1093,2025-01-22 11:13:00,scan_hub,Stuttgart
2800,1094,1094,2025-03-18 08:14:00,uebernahme,München
2801,1094,1094,2025-03-18 08:08:00,scan_hub,München
2802,1094,1094,2025-03-18 08:43:00,zustellung,Hamburg
2803,1095,1095,2025-03-18 10:20:00,uebernahme,Leipzig
2804,1095,1095,2025-03-18 10:28:00,scan_hub,Berlin
2805,1095,1095,2025-03-18 10:23:00,zustellung,Hamburg
2806,1096,1096,2025-03-18 10:15:00,uebernahme,Leipzig
2807,1096,1096,2025-03-18 10:32:00,scan_hub,Frankfurt
2808,1097,1097,2025-02-05 08:20:00,uebernahme,Frankfurt
2809,1097,1097,2025-02-05 08:16:00,scan_hub,Köln
2810,1098,1098,2025-02-05 10:35:00,uebernahme,Köln
2811,1098,1098,2025-02-05 10:31:00,scan_hub,Frankfurt
2812,1098,1098,2025-02-05 10:39:00,zustellung,Leipzig
2813,1099,1099,2025-02-05 11:04:00,uebernahme,Köln
2814,1099,1099,2025-02-05 11:22:00,scan_hub,Frankfurt
2815,1099,1099,2025-02-05 11:20:00,zustellung,München
2816,1100,1100,2025-02-05 10:54:00,uebernahme,Berlin
2817,1100,1100,2025-02-05 11:16:00,scan_hub,Leipzig
2818,1101,1101,2025-02-11 09:12:00,uebernahme,Leipzig
2819,1101,1101,2025-02-11 09:28:00,scan_hub,Berlin
2820,1101,1101,2025-02-11 09:30:00,zustellung,München
2821,1102,1102,2025-02-11 08:28:00,uebernahme,Frankfurt
2822,1102,1102,2025-02-11 08:50:00,scan_hub,Frankfurt
2823,1103,1103,2025-02-11 09:33:00,uebernahme,Frankfurt
2824,1103,1103,2025-02-11 09:32:00,scan_hub,Hamburg
2825,1103,1103,2025-02-11 09:11:00,zustellung,Berlin
2826,1104,1104,2025-02-11 11:03:00,uebernahme,Köln
2827,1104,1104,2025-02-11 10:32:00,scan_hub,Stuttgart
2828,1105,1105,2025-01-15 08:12:00,uebernahme,Stuttgart
2829,1105,1105,2025-01-15 08:35:00,scan_hub,Köln
2830,1105,1105,2025-01-15 08:52:00,zustellung,Köln
2831,1106,1106,2025-01-15 08:51:00,uebernahme,Köln
2832,1106,1106,2025-01-15 08:44:00,scan_hub,Stuttgart
2833,1107,1107,2025-01-15 10:48:00,uebernahme,Köln
2834,1107,1107,2025-01-15 10:43:00,scan_hub,München
2835,1108,1108,2025-01-15 11:01:00,uebernahme,Köln
2836,1108,1108,2025-01-15 11:02:00,scan_hub,Frankfurt
2837,1108,1108,2025-01-15 11:26:00,zustellung,Hamburg
2838,1109,1109,2025-01-15 12:21:00,uebernahme,Frankfurt
2839,1109,1109,2025-01-15 12:12:00,scan_hub,Stuttgart
2840,1110,1110,2025-01-15 14:32:00,uebernahme,Frankfurt
2841,1110,1110,2025-01-15 14:40:00,scan_hub,Köln
