mess_id,masch_id,ts,temp_c,vib_rms,leist_kw,energie_kwh
2990,14,2025-02-02 18:12:00,59.8,4.95,17.12,3.424
2991,15,2025-02-02 18:12:00,79.5,0.53,19.07,3.814
2992,16,2025-02-02 18:12:00,65.7,7.11,21.98,4.396
2993,1,2025-02-02 18:24:00,64.1,2.89,9.45,1.89
2994,2,2025-02-02 18:24:00,74.9,7.0,10.38,2.076
2995,3,2025-02-02 18:24:00,67.3,1.78,12.71,2.542
2996,4,2025-02-02 18:24:00,71.5,0.59,6.93,1.386
2997,5,2025-02-02 18:24:00,60.4,0.98,13.37,2.674
2998,6,2025-02-02 18:24:00,67.1,7.11,6.26,1.252
2999,7,2025-02-02 18:24:00,76.1,2.45,19.73,3.946
3000,8,2025-02-02 18:24:00,60.4,3.42,7.21,1.442
3001,9,2025-02-02 18:24:00,82.1,2.29,7.65,1.53
3002,10,2025-02-02 18:24:00,41.7,2.05,10.78,2.156
3003,11,2025-02-02 18:24:00,47.4,6.42,24.64,4.928
3004,12,2025-02-02 18:24:00,97.0,4.39,18.53,3.706
3005,13,2025-02-02 18:24:00,86.2,8.01,26.14,5.228
3006,14,2025-02-02 18:24:00,91.8,8.1,25.36,5.072
3007,15,2025-02-02 18:24:00,86.6,1.06,17.38,3.476
3008,16,2025-02-02 18:24:00,51.1,6.2,10.52,2.104
3009,1,2025-02-02 18:36:00,94.5,1.68,10.36,2.072
3010,2,2025-02-02 18:36:00,43.7,6.84,6.01,1.202
3011,3,2025-02-02 18:36:00,63.7,5.22,12.28,2.456
3012,4,2025-02-02 18:36:00,81.6,7.32,8.08,1.616
3013,5,2025-02-02 18:36:00,54.0,1.5,7.54,1.508
3014,6,2025-02-02 18:36:00,92.8,1.75,7.66,1.532
3015,7,2025-02-02 18:36:00,67.1,6.08,7.66,1.532
3016,8,2025-02-02 18:36:00,79.4,5.11,9.28,1.856
3017,9,2025-02-02 18:36:00,44.0,5.23,9.62,1.924
3018,10,2025-02-02 18:36:00,37.4,4.29,10.24,2.048
3019,11,2025-02-02 18:36:00,94.5,3.32,10.68,2.136
3020,12,2025-02-02 18:36:00,55.8,7.1,8.77,1.754
3021,13,2025-02-02 18:36:00,81.9,3.39,22.01,4.402
3022,14,2025-02-02 18:36:00,60.1,6.27,10.73,2.146
3023,15,2025-02-02 18:36:00,67.5,0.93,15.52,3.104
3024,16,2025-02-02 18:36:00,43.3,1.94,29.9,5.98
3025,1,2025-02-02 18:48:00,82.3,6.53,3.5,0.7
3026,2,2025-02-02 18:48:00,40.4,3.15,11.57,2.314
3027,3,2025-02-02 18:48:00,70.2,4.38,11.93,2.386
3028,4,2025-02-02 18:48:00,52.9,5.26,11.32,2.264
3029,5,2025-02-02 18:48:00,37.9,1.6,15.0,3.0
3030,6,2025-02-02 18:48:00,39.6,5.7,8.64,1.728
3031,7,2025-02-02 18:48:00,83.1,2.33,15.74,3.148
3032,8,2025-02-02 18:48:00,91.8,5.61,20.98,4.196
3033,9,2025-02-02 18:48:00,47.0,4.65,11.34,2.268
3034,10,2025-02-02 18:48:00,84.4,7.65,13.91,2.782
3035,11,2025-02-02 18:48:00,42.2,1.87,18.59,3.718
3036,12,2025-02-02 18:48:00,93.0,6.27,13.83,2.766
3037,13,2025-02-02 18:48:00,79.4,2.32,10.58,2.116
3038,14,2025-02-02 18:48:00,62.3,5.61,17.42,3.484
3039,15,2025-02-02 18:48:00,50.1,2.69,26.92,5.384
3040,16,2025-02-02 18:48:00,40.3,2.34,27.18,5.436
3041,1,2025-02-02 19:00:00,70.9,1.98,9.66,1.932
3042,2,2025-02-02 19:00:00,42.7,7.02,4.88,0.976
3043,3,2025-02-02 19:00:00,49.8,4.53,10.79,2.158
3044,4,2025-02-02 19:00:00,35.5,7.79,13.47,2.694
3045,5,2025-02-02 19:00:00,82.5,5.3,15.3,3.06
3046,6,2025-02-02 19:00:00,53.0,1.92,7.47,1.494
3047,7,2025-02-02 19:00:00,88.8,0.41,18.1,3.62
3048,8,2025-02-02 19:00:00,37.4,5.4,9.89,1.978
3049,9,2025-02-02 19:00:00,40.5,8.09,14.56,2.912
3050,10,2025-02-02 19:00:00,59.2,7.07,22.0,4.4
3051,11,2025-02-02 19:00:00,52.1,2.54,19.27,3.854
3052,12,2025-02-02 19:00:00,88.6,7.82,9.92,1.984
3053,13,2025-02-02 19:00:00,75.1,2.47,17.68,3.536
3054,14,2025-02-02 19:00:00,35.0,1.09,11.52,2.304
3055,15,2025-02-02 19:00:00,53.0,5.26,21.86,4.372
3056,16,2025-02-02 19:00:00,34.4,2.53,20.4,4.08
3057,1,2025-02-02 19:12:00,80.8,8.09,4.77,0.954
3058,2,2025-02-02 19:12:00,44.7,6.74,5.11,1.022
3059,3,2025-02-02 19:12:00,82.8,7.75,8.62,1.724
3060,4,2025-02-02 19:12:00,71.4,1.1,10.61,2.122
3061,5,2025-02-02 19:12:00,38.2,2.49,16.08,3.216
3062,6,2025-02-02 19:12:00,89.5,7.81,9.96,1.992
3063,7,2025-02-02 19:12:00,58.4,5.01,13.01,2.602
3064,8,2025-02-02 19:12:00,43.9,1.83,13.93,2.786
3065,9,2025-02-02 19:12:00,61.0,7.33,20.13,4.026
3066,10,2025-02-02 19:12:00,49.9,5.04,22.54,4.508
3067,11,2025-02-02 19:12:00,65.7,2.53,11.6,2.32
3068,12,2025-02-02 19:12:00,49.0,2.2,24.85,4.97
3069,13,2025-02-02 19:12:00,58.1,1.84,20.5,4.1
3070,14,2025-02-02 19:12:00,94.0,2.05,23.52,4.704
3071,15,2025-02-02 19:12:00,60.6,0.76,12.41,2.482
3072,16,2025-02-02 19:12:00,70.9,0.4,13.98,2.796
3073,1,2025-02-02 19:24:00,66.8,1.3,11.74,2.348
3074,2,2025-02-02 19:24:00,36.6,0.72,8.53,1.706
3075,3,2025-02-02 19:24:00,46.2,8.08,7.54,1.508
3076,4,2025-02-02 19:24:00,76.4,0.36,9.13,1.826
3077,5,2025-02-02 19:24:00,87.9,1.51,13.19,2.638
3078,6,2025-02-02 19:24:00,82.5,2.58,15.35,3.07
3079,7,2025-02-02 19:24:00,63.3,0.74,6.26,1.252
3080,8,2025-02-02 19:24:00,45.2,4.58,9.35,1.87
3081,9,2025-02-02 19:24:00,40.9,6.64,15.92,3.184
3082,10,2025-02-02 19:24:00,64.1,5.11,23.65,4.73
3083,11,2025-02-02 19:24:00,65.3,2.05,10.14,2.028
3084,12,2025-02-02 19:24:00,55.7,4.19,15.09,3.018
3085,13,2025-02-02 19:24:00,43.5,3.73,22.91,4.582
3086,14,2025-02-02 19:24:00,57.9,6.21,19.15,3.83
3087,15,2025-02-02 19:24:00,87.8,2.58,11.21,2.242
3088,16,2025-02-02 19:24:00,67.9,7.52,16.19,3.238
3089,1,2025-02-02 19:36:00,72.8,7.71,6.35,1.27
3090,2,2025-02-02 19:36:00,55.6,7.5,8.46,1.692
3091,3,2025-02-02 19:36:00,57.2,1.31,10.8,2.16
3092,4,2025-02-02 19:36:00,72.4,4.92,10.55,2.11
3093,5,2025-02-02 19:36:00,68.5,4.46,15.88,3.176
3094,6,2025-02-02 19:36:00,52.3,2.15,15.92,3.184
3095,7,2025-02-02 19:36:00,40.2,4.75,7.26,1.452
3096,8,2025-02-02 19:36:00,51.8,2.81,13.32,2.664
3097,9,2025-02-02 19:36:00,97.8,5.33,17.74,3.548
3098,10,2025-02-02 19:36:00,59.8,1.11,12.71,2.542
3099,11,2025-02-02 19:36:00,61.9,2.76,10.33,2.066
3100,12,2025-02-02 19:36:00,74.9,4.36,22.45,4.49
3101,13,2025-02-02 19:36:00,79.5,6.04,27.24,5.448
3102,14,2025-02-02 19:36:00,39.3,2.91,11.32,2.264
3103,15,2025-02-02 19:36:00,84.9,6.67,24.52,4.904
3104,16,2025-02-02 19:36:00,43.5,1.5,21.08,4.216
3105,1,2025-02-02 19:48:00,38.7,2.64,6.98,1.396
3106,2,2025-02-02 19:48:00,44.2,2.35,9.89,1.978
3107,3,2025-02-02 19:48:00,78.5,5.57,10.41,2.082
3108,4,2025-02-02 19:48:00,64.5,3.97,14.14,2.828
3109,5,2025-02-02 19:48:00,53.0,3.24,12.49,2.498
3110,6,2025-02-02 19:48:00,35.3,4.97,6.52,1.304
3111,7,2025-02-02 19:48:00,44.2,1.18,7.74,1.548
3112,8,2025-02-02 19:48:00,47.3,7.06,6.56,1.312
3113,9,2025-02-02 19:48:00,39.4,7.04,7.13,1.426
3114,10,2025-02-02 19:48:00,92.2,4.91,17.0,3.4
3115,11,2025-02-02 19:48:00,96.2,4.93,17.32,3.464
3116,12,2025-02-02 19:48:00,63.5,6.69,19.14,3.828
3117,13,2025-02-02 19:48:00,89.9,3.39,11.83,2.366
3118,14,2025-02-02 19:48:00,70.5,5.66,25.55,5.11
3119,15,2025-02-02 19:48:00,55.2,1.86,16.26,3.252
3120,16,2025-02-02 19:48:00,57.8,0.36,31.8,6.36
3121,1,2025-02-02 20:00:00,43.8,2.9,6.49,1.298
3122,2,2025-02-02 20:00:00,47.7,6.84,8.91,1.782
3123,3,2025-02-02 20:00:00,79.1,4.74,10.08,2.016
3124,4,2025-02-02 20:00:00,78.5,4.08,12.27,2.454
3125,5,2025-02-02 20:00:00,65.1,4.55,16.86,3.372
3126,6,2025-02-02 20:00:00,76.6,2.44,11.11,2.222
3127,7,2025-02-02 20:00:00,93.6,6.53,18.64,3.728
3128,8,2025-02-02 20:00:00,97.2,5.19,7.03,1.406
3129,9,2025-02-02 20:00:00,86.6,5.78,16.34,3.268
3130,10,2025-02-02 20:00:00,38.8,6.07,17.59,3.518
3131,11,2025-02-02 20:00:00,91.5,3.77,17.36,3.472
3132,12,2025-02-02 20:00:00,51.1,6.38,10.26,2.052
3133,13,2025-02-02 20:00:00,54.1,7.83,26.32,5.264
3134,14,2025-02-02 20:00:00,54.0,7.75,23.74,4.748
3135,15,2025-02-02 20:00:00,95.6,1.21,25.27,5.054
3136,16,2025-02-02 20:00:00,54.6,7.51,16.82,3.364
3137,1,2025-02-02 20:12:00,72.0,1.99,7.99,1.598
3138,2,2025-02-02 20:12:00,71.7,5.58,9.33,1.866
3139,3,2025-02-02 20:12:00,51.1,5.71,12.51,2.502
3140,4,2025-02-02 20:12:00,70.6,1.28,13.77,2.754
3141,5,2025-02-02 20:12:00,36.8,1.35,11.94,2.388
3142,6,2025-02-02 20:12:00,60.0,6.49,10.49,2.098
3143,7,2025-02-02 20:12:00,96.0,4.81,10.66,2.132
3144,8,2025-02-02 20:12:00,59.4,0.67,8.34,1.668
3145,9,2025-02-02 20:12:00,97.6,4.49,6.71,1.342
3146,10,2025-02-02 20:12:00,89.2,6.29,19.34,3.868
3147,11,2025-02-02 20:12:00,48.4,3.76,14.17,2.834
3148,12,2025-02-02 20:12:00,71.4,0.7,13.95,2.79
3149,13,2025-02-02 20:12:00,95.4,0.27,16.13,3.226
3150,14,2025-02-02 20:12:00,58.3,0.95,22.56,4.512
3151,15,2025-02-02 20:12:00,52.0,6.22,23.22,4.644
3152,16,2025-02-02 20:12:00,58.6,2.32,30.8,6.16
3153,1,2025-02-02 20:24:00,89.2,2.35,11.53,2.306
3154,2,2025-02-02 20:24:00,71.0,2.87,11.97,2.394
3155,3,2025-02-02 20:24:00,41.9,6.57,5.01,1.002
3156,4,2025-02-02 20:24:00,96.3,6.53,12.55,2.51
3157,5,2025-02-02 20:24:00,83.2,4.04,11.85,2.37
3158,6,2025-02-02 20:24:00,55.8,6.23,12.77,2.554
3159,7,2025-02-02 20:24:00,42.6,1.55,6.31,1.262
3160,8,2025-02-02 20:24:00,60.2,1.57,18.06,3.612
3161,9,2025-02-02 20:24:00,53.8,0.31,16.13,3.226
3162,10,2025-02-02 20:24:00,39.0,2.26,11.52,2.304
3163,11,2025-02-02 20:24:00,52.5,7.76,15.13,3.026
3164,12,2025-02-02 20:24:00,54.8,1.29,20.72,4.144
3165,13,2025-02-02 20:24:00,97.0,2.68,24.64,4.928
3166,14,2025-02-02 20:24:00,89.6,2.47,10.09,2.018
3167,15,2025-02-02 20:24:00,74.8,4.58,17.16,3.432
3168,16,2025-02-02 20:24:00,75.9,5.0,12.72,2.544
3169,1,2025-02-02 20:36:00,64.7,7.31,7.16,1.432
3170,2,2025-02-02 20:36:00,56.2,2.26,10.85,2.17
3171,3,2025-02-02 20:36:00,48.0,6.58,7.21,1.442
3172,4,2025-02-02 20:36:00,97.1,1.48,9.38,1.876
3173,5,2025-02-02 20:36:00,78.8,2.28,6.48,1.296
3174,6,2025-02-02 20:36:00,37.2,5.71,17.91,3.582
3175,7,2025-02-02 20:36:00,56.7,4.01,17.99,3.598
3176,8,2025-02-02 20:36:00,70.9,6.98,14.53,2.906
3177,9,2025-02-02 20:36:00,78.3,0.77,10.78,2.156
3178,10,2025-02-02 20:36:00,39.4,6.85,23.93,4.786
3179,11,2025-02-02 20:36:00,82.9,0.27,18.91,3.782
3180,12,2025-02-02 20:36:00,78.5,6.31,21.84,4.368
3181,13,2025-02-02 20:36:00,62.4,3.13,17.54,3.508
3182,14,2025-02-02 20:36:00,77.6,7.1,23.98,4.796
3183,15,2025-02-02 20:36:00,46.6,0.79,9.85,1.97
3184,16,2025-02-02 20:36:00,79.6,4.66,11.35,2.27
3185,1,2025-02-02 20:48:00,42.8,7.87,10.59,2.118
3186,2,2025-02-02 20:48:00,45.5,5.31,11.7,2.34
3187,3,2025-02-02 20:48:00,53.9,3.99,4.26,0.852
3188,4,2025-02-02 20:48:00,62.6,4.69,6.47,1.294
3189,5,2025-02-02 20:48:00,89.6,7.12,12.4,2.48
3190,6,2025-02-02 20:48:00,83.3,6.62,10.7,2.14
3191,7,2025-02-02 20:48:00,78.3,5.36,8.1,1.62
3192,8,2025-02-02 20:48:00,55.6,6.71,14.34,2.868
3193,9,2025-02-02 20:48:00,75.4,5.77,10.83,2.166
3194,10,2025-02-02 20:48:00,97.9,2.53,22.24,4.448
3195,11,2025-02-02 20:48:00,74.3,7.97,25.42,5.084
3196,12,2025-02-02 20:48:00,52.6,1.18,11.75,2.35
3197,13,2025-02-02 20:48:00,85.1,0.29,23.01,4.602
3198,14,2025-02-02 20:48:00,79.6,4.32,19.03,3.806
3199,15,2025-02-02 20:48:00,35.5,0.97,15.1,3.02
3200,16,2025-02-02 20:48:00,58.8,4.37,9.99,1.998
3201,1,2025-02-02 21:00:00,91.2,5.61,5.52,1.104
3202,2,2025-02-02 21:00:00,72.3,4.71,8.59,1.718
3203,3,2025-02-02 21:00:00,79.5,7.17,4.32,0.864
3204,4,2025-02-02 21:00:00,60.1,3.36,13.81,2.762
3205,5,2025-02-02 21:00:00,66.3,0.71,5.78,1.156
3206,6,2025-02-02 21:00:00,63.0,4.14,7.53,1.506
3207,7,2025-02-02 21:00:00,49.0,7.6,15.18,3.036
3208,8,2025-02-02 21:00:00,42.9,6.76,15.23,3.046
3209,9,2025-02-02 21:00:00,81.6,4.78,18.41,3.682
3210,10,2025-02-02 21:00:00,80.5,1.91,10.7,2.14
3211,11,2025-02-02 21:00:00,74.6,1.63,21.48,4.296
3212,12,2025-02-02 21:00:00,77.5,5.37,16.02,3.204
3213,13,2025-02-02 21:00:00,47.4,6.0,8.91,1.782
3214,14,2025-02-02 21:00:00,72.3,0.48,22.93,4.586
3215,15,2025-02-02 21:00:00,83.7,3.33,9.08,1.816
3216,16,2025-02-02 21:00:00,60.9,2.3,26.93,5.386
3217,1,2025-02-02 21:12:00,64.6,8.06,11.7,2.34
3218,2,2025-02-02 21:12:00,86.3,7.02,9.87,1.974
3219,3,2025-02-02 21:12:00,89.3,6.89,9.75,1.95
3220,4,2025-02-02 21:12:00,77.6,1.47,7.12,1.424
3221,5,2025-02-02 21:12:00,70.5,4.06,16.99,3.398
3222,6,2025-02-02 21:12:00,71.6,6.02,8.07,1.614
3223,7,2025-02-02 21:12:00,72.5,5.38,15.83,3.166
3224,8,2025-02-02 21:12:00,63.0,1.28,12.46,2.492
3225,9,2025-02-02 21:12:00,57.2,1.99,10.0,2.0
3226,10,2025-02-02 21:12:00,52.0,1.99,13.8,2.76
3227,11,2025-02-02 21:12:00,70.6,5.68,7.37,1.474
3228,12,2025-02-02 21:12:00,88.0,5.16,24.74,4.948
3229,13,2025-02-02 21:12:00,78.2,5.11,19.83,3.966
3230,14,2025-02-02 21:12:00,71.5,0.87,19.12,3.824
3231,15,2025-02-02 21:12:00,52.1,3.44,14.35,2.87
3232,16,2025-02-02 21:12:00,76.0,5.74,18.94,3.788
3233,1,2025-02-02 21:24:00,93.9,5.61,5.54,1.108
3234,2,2025-02-02 21:24:00,80.1,2.43,10.82,2.164
3235,3,2025-02-02 21:24:00,35.5,3.68,5.77,1.154
3236,4,2025-02-02 21:24:00,97.4,0.83,13.6,2.72
3237,5,2025-02-02 21:24:00,45.2,2.58,17.0,3.4
3238,6,2025-02-02 21:24:00,45.7,6.01,5.8,1.16
3239,7,2025-02-02 21:24:00,38.5,7.48,10.78,2.156
3240,8,2025-02-02 21:24:00,59.1,1.74,7.6,1.52
3241,9,2025-02-02 21:24:00,84.3,4.81,18.84,3.768
3242,10,2025-02-02 21:24:00,78.1,7.79,17.2,3.44
3243,11,2025-02-02 21:24:00,93.1,5.31,15.86,3.172
3244,12,2025-02-02 21:24:00,52.3,1.63,16.94,3.388
3245,13,2025-02-02 21:24:00,69.2,0.3,26.77,5.354
3246,14,2025-02-02 21:24:00,71.2,4.7,12.7,2.54
3247,15,2025-02-02 21:24:00,59.2,4.59,26.61,5.322
3248,16,2025-02-02 21:24:00,35.2,6.96,10.22,2.044
3249,1,2025-02-02 21:36:00,83.7,4.66,9.07,1.814
3250,2,2025-02-02 21:36:00,46.6,4.95,11.92,2.384
3251,3,2025-02-02 21:36:00,75.2,5.34,6.41,1.282
3252,4,2025-02-02 21:36:00,63.3,3.46,6.8,1.36
3253,5,2025-02-02 21:36:00,73.4,5.89,6.27,1.254
3254,6,2025-02-02 21:36:00,46.1,1.42,8.87,1.774
3255,7,2025-02-02 21:36:00,62.2,0.71,6.33,1.266
3256,8,2025-02-02 21:36:00,74.1,2.54,7.4,1.48
3257,9,2025-02-02 21:36:00,69.1,6.91,9.07,1.814
3258,10,2025-02-02 21:36:00,56.5,5.53,20.83,4.166
3259,11,2025-02-02 21:36:00,96.4,5.71,16.58,3.316
3260,12,2025-02-02 21:36:00,77.2,0.68,18.5,3.7
3261,13,2025-02-02 21:36:00,50.6,5.11,9.62,1.924
3262,14,2025-02-02 21:36:00,78.8,6.33,10.31,2.062
3263,15,2025-02-02 21:36:00,45.0,5.84,18.77,3.754
3264,16,2025-02-02 21:36:00,70.4,0.24,22.08,4.416
3265,1,2025-02-02 21:48:00,81.6,2.3,4.14,0.828
3266,2,2025-02-02 21:48:00,84.7,6.12,7.27,1.454
3267,3,2025-02-02 21:48:00,85.0,7.31,13.89,2.778
3268,4,2025-02-02 21:48:00,54.1,0.35,10.16,2.032
3269,5,2025-02-02 21:48:00,91.4,1.54,6.16,1.232
3270,6,2025-02-02 21:48:00,41.8,1.12,7.6,1.52
3271,7,2025-02-02 21:48:00,83.0,5.4,14.09,2.818
3272,8,2025-02-02 21:48:00,50.2,2.7,12.43,2.486
3273,9,2025-02-02 21:48:00,50.0,6.71,18.95,3.79
3274,10,2025-02-02 21:48:00,92.7,0.9,10.62,2.124
3275,11,2025-02-02 21:48:00,93.6,4.12,19.66,3.932
3276,12,2025-02-02 21:48:00,86.0,1.69,15.22,3.044
3277,13,2025-02-02 21:48:00,47.1,6.62,12.76,2.552
3278,14,2025-02-02 21:48:00,92.4,4.11,9.28,1.856
3279,15,2025-02-02 21:48:00,91.3,5.01,29.14,5.828
3280,16,2025-02-02 21:48:00,50.9,1.8,13.81,2.762
3281,1,2025-02-02 22:00:00,47.3,6.85,5.66,1.132
3282,2,2025-02-02 22:00:00,76.9,4.81,9.2,1.84
3283,3,2025-02-02 22:00:00,77.7,4.78,6.97,1.394
3284,4,2025-02-02 22:00:00,53.4,2.26,11.89,2.378
3285,5,2025-02-02 22:00:00,95.2,6.88,7.24,1.448
3286,6,2025-02-02 22:00:00,39.8,6.71,14.17,2.834
3287,7,2025-02-02 22:00:00,65.3,6.07,10.9,2.18
3288,8,2025-02-02 22:00:00,89.3,3.86,15.03,3.006
3289,9,2025-02-02 22:00:00,35.8,7.78,14.74,2.948
3290,10,2025-02-02 22:00:00,57.3,1.77,16.52,3.304
3291,11,2025-02-02 22:00:00,92.1,3.98,22.48,4.496
3292,12,2025-02-02 22:00:00,94.9,0.29,8.93,1.786
3293,13,2025-02-02 22:00:00,67.5,1.13,26.52,5.304
3294,14,2025-02-02 22:00:00,75.6,6.05,25.14,5.028
3295,15,2025-02-02 22:00:00,77.0,2.82,9.76,1.952
3296,16,2025-02-02 22:00:00,41.1,2.96,30.87,6.174
3297,1,2025-02-02 22:12:00,68.7,2.84,11.1,2.22
3298,2,2025-02-02 22:12:00,89.8,6.26,10.79,2.158
3299,3,2025-02-02 22:12:00,90.6,0.75,9.23,1.846
3300,4,2025-02-02 22:12:00,92.9,7.61,8.45,1.69
3301,5,2025-02-02 22:12:00,59.7,4.89,12.14,2.428
3302,6,2025-02-02 22:12:00,87.1,6.13,8.99,1.798
3303,7,2025-02-02 22:12:00,69.8,0.49,9.58,1.916
3304,8,2025-02-02 22:12:00,56.9,0.39,15.29,3.058
3305,9,2025-02-02 22:12:00,54.9,5.7,7.14,1.428
3306,10,2025-02-02 22:12:00,96.0,4.19,10.73,2.146
3307,11,2025-02-02 22:12:00,50.3,3.27,23.25,4.65
3308,12,2025-02-02 22:12:00,68.2,2.1,19.3,3.86
3309,13,2025-02-02 22:12:00,56.8,1.01,25.62,5.124
3310,14,2025-02-02 22:12:00,83.7,1.72,25.47,5.094
3311,15,2025-02-02 22:12:00,47.8,4.05,9.73,1.946
3312,16,2025-02-02 22:12:00,37.7,4.45,23.1,4.62
3313,1,2025-02-02 22:24:00,86.6,6.74,11.53,2.306
3314,2,2025-02-02 22:24:00,52.5,3.33,8.44,1.688
3315,3,2025-02-02 22:24:00,61.8,2.74,4.17,0.834
3316,4,2025-02-02 22:24:00,38.8,5.7,7.91,1.582
3317,5,2025-02-02 22:24:00,85.4,1.69,6.96,1.392
3318,6,2025-02-02 22:24:00,92.2,6.37,16.57,3.314
3319,7,2025-02-02 22:24:00,35.4,7.23,5.82,1.164
3320,8,2025-02-02 22:24:00,83.3,2.58,8.66,1.732
3321,9,2025-02-02 22:24:00,53.9,4.82,8.23,1.646
3322,10,2025-02-02 22:24:00,75.0,2.25,10.5,2.1
3323,11,2025-02-02 22:24:00,52.9,6.6,20.64,4.128
3324,12,2025-02-02 22:24:00,63.4,3.82,10.01,2.002
3325,13,2025-02-02 22:24:00,75.6,4.02,11.95,2.39
3326,14,2025-02-02 22:24:00,80.2,6.38,27.61,5.522
3327,15,2025-02-02 22:24:00,93.8,6.69,21.11,4.222
3328,16,2025-02-02 22:24:00,89.2,1.61,29.14,5.828
3329,1,2025-02-02 22:36:00,80.5,5.56,9.71,1.942
3330,2,2025-02-02 22:36:00,61.3,7.5,13.05,2.61
3331,3,2025-02-02 22:36:00,44.5,6.41,10.47,2.094
3332,4,2025-02-02 22:36:00,91.1,6.01,12.27,2.454
3333,5,2025-02-02 22:36:00,54.1,3.81,7.86,1.572
3334,6,2025-02-02 22:36:00,44.5,2.62,5.48,1.096
3335,7,2025-02-02 22:36:00,46.6,6.73,9.31,1.862
3336,8,2025-02-02 22:36:00,71.7,5.48,15.5,3.1
3337,9,2025-02-02 22:36:00,54.8,7.26,16.52,3.304
3338,10,2025-02-02 22:36:00,50.2,7.28,11.37,2.274
3339,11,2025-02-02 22:36:00,34.6,2.77,12.23,2.446
3340,12,2025-02-02 22:36:00,34.6,1.57,12.12,2.424
3341,13,2025-02-02 22:36:00,65.2,6.12,25.25,5.05
3342,14,2025-02-02 22:36:00,53.4,2.6,12.42,2.484
3343,15,2025-02-02 22:36:00,51.4,2.38,17.74,3.548
3344,16,2025-02-02 22:36:00,91.7,1.35,9.43,1.886
3345,1,2025-02-02 22:48:00,47.0,6.49,6.76,1.352
3346,2,2025-02-02 22:48:00,58.4,6.65,5.76,1.152
3347,3,2025-02-02 22:48:00,78.0,1.76,7.05,1.41
3348,4,2025-02-02 22:48:00,88.0,6.72,12.72,2.544
3349,5,2025-02-02 22:48:00,92.8,3.82,6.29,1.258
3350,6,2025-02-02 22:48:00,97.7,2.82,16.15,3.23
3351,7,2025-02-02 22:48:00,74.8,6.29,9.78,1.956
3352,8,2025-02-02 22:48:00,63.2,7.47,9.27,1.854
3353,9,2025-02-02 22:48:00,41.3,1.98,12.55,2.51
3354,10,2025-02-02 22:48:00,81.5,2.31,10.44,2.088
3355,11,2025-02-02 22:48:00,58.0,6.13,14.88,2.976
3356,12,2025-02-02 22:48:00,69.0,2.61,8.57,1.714
3357,13,2025-02-02 22:48:00,50.0,3.18,11.46,2.292
3358,14,2025-02-02 22:48:00,66.8,7.76,22.37,4.474
3359,15,2025-02-02 22:48:00,72.5,2.02,18.78,3.756
3360,16,2025-02-02 22:48:00,76.2,7.0,13.14,2.628
3361,1,2025-02-02 23:00:00,82.7,0.75,5.03,1.006
3362,2,2025-02-02 23:00:00,88.8,2.6,6.55,1.31
3363,3,2025-02-02 23:00:00,53.5,2.02,5.38,1.076
3364,4,2025-02-02 23:00:00,50.9,1.87,7.22,1.444
3365,5,2025-02-02 23:00:00,50.4,6.98,11.76,2.352
3366,6,2025-02-02 23:00:00,66.6,2.93,17.02,3.404
3367,7,2025-02-02 23:00:00,69.1,7.23,9.22,1.844
3368,8,2025-02-02 23:00:00,34.4,4.69,6.59,1.318
3369,9,2025-02-02 23:00:00,60.6,6.64,20.76,4.152
3370,10,2025-02-02 23:00:00,66.4,2.58,17.96,3.592
3371,11,2025-02-02 23:00:00,57.8,2.26,20.38,4.076
3372,12,2025-02-02 23:00:00,60.6,3.72,18.03,3.606
3373,13,2025-02-02 23:00:00,38.4,3.7,9.82,1.964
3374,14,2025-02-02 23:00:00,46.5,7.88,23.38,4.676
3375,15,2025-02-02 23:00:00,50.1,5.51,12.36,2.472
3376,16,2025-02-02 23:00:00,38.6,6.58,29.92,5.984
3377,1,2025-02-02 23:12:00,78.8,2.5,8.93,1.786
3378,2,2025-02-02 23:12:00,89.7,1.8,4.59,0.918
3379,3,2025-02-02 23:12:00,55.6,7.68,13.86,2.772
3380,4,2025-02-02 23:12:00,39.9,1.11,7.72,1.544
3381,5,2025-02-02 23:12:00,70.0,7.71,8.19,1.638
3382,6,2025-02-02 23:12:00,92.6,5.55,11.34,2.268
3383,7,2025-02-02 23:12:00,42.2,7.18,11.51,2.302
3384,8,2025-02-02 23:12:00,90.1,5.69,14.51,2.902
3385,9,2025-02-02 23:12:00,63.1,1.29,6.64,1.328
3386,10,2025-02-02 23:12:00,64.0,1.82,21.53,4.306
3387,11,2025-02-02 23:12:00,70.8,0.89,21.68,4.336
3388,12,2025-02-02 23:12:00,55.6,5.55,25.68,5.136
3389,13,2025-02-02 23:12:00,83.0,1.4,8.28,1.656
3390,14,2025-02-02 23:12:00,82.1,1.06,20.66,4.132
3391,15,2025-02-02 23:12:00,72.1,6.53,14.87,2.974
3392,16,2025-02-02 23:12:00,75.3,6.57,26.58,5.316
3393,1,2025-02-02 23:24:00,72.4,0.45,10.18,2.036
3394,2,2025-02-02 23:24:00,91.2,6.55,6.01,1.202
3395,3,2025-02-02 23:24:00,92.6,7.64,5.32,1.064
3396,4,2025-02-02 23:24:00,86.6,8.03,12.4,2.48
3397,5,2025-02-02 23:24:00,87.1,6.2,11.68,2.336
3398,6,2025-02-02 23:24:00,97.9,6.63,15.01,3.002
3399,7,2025-02-02 23:24:00,77.3,7.33,13.55,2.71
