reading_id,machine_id,recorded_at,temperature_c,vibration_rms,power_kw,energy_kwh
2490,6,2025-03-03 09:45:00,51.3,4.43,15.63,3.908
2491,7,2025-03-03 09:45:00,57.4,6.49,12.9,3.225
2492,8,2025-03-03 09:45:00,80.1,5.16,19.21,4.803
2493,9,2025-03-03 09:45:00,63.7,4.02,8.2,2.05
2494,10,2025-03-03 09:45:00,80.7,4.79,22.77,5.692
2495,11,2025-03-03 09:45:00,78.5,5.16,24.75,6.188
2496,12,2025-03-03 09:45:00,48.1,3.75,11.67,2.917
2497,1,2025-03-03 10:00:00,69.3,4.65,8.06,2.015
2498,2,2025-03-03 10:00:00,63.0,1.15,6.56,1.64
2499,3,2025-03-03 10:00:00,47.4,0.78,9.46,2.365
2500,4,2025-03-03 10:00:00,84.8,4.73,5.18,1.295
2501,5,2025-03-03 10:00:00,85.8,5.57,8.54,2.135
2502,6,2025-03-03 10:00:00,78.8,0.83,16.53,4.133
2503,7,2025-03-03 10:00:00,51.8,6.3,12.98,3.245
2504,8,2025-03-03 10:00:00,55.2,4.33,13.65,3.413
2505,9,2025-03-03 10:00:00,62.5,5.99,15.41,3.853
2506,10,2025-03-03 10:00:00,55.5,4.11,12.26,3.065
2507,11,2025-03-03 10:00:00,47.4,0.61,12.11,3.027
2508,12,2025-03-03 10:00:00,62.4,2.41,17.35,4.338
2509,1,2025-03-03 10:15:00,61.4,5.81,7.52,1.88
2510,2,2025-03-03 10:15:00,80.0,5.13,10.73,2.683
2511,3,2025-03-03 10:15:00,51.9,4.42,9.33,2.333
2512,4,2025-03-03 10:15:00,54.3,0.59,7.8,1.95
2513,5,2025-03-03 10:15:00,90.1,4.51,10.24,2.56
2514,6,2025-03-03 10:15:00,40.9,1.03,12.98,3.245
2515,7,2025-03-03 10:15:00,88.5,5.42,18.17,4.543
2516,8,2025-03-03 10:15:00,58.6,2.25,14.74,3.685
2517,9,2025-03-03 10:15:00,73.1,2.14,15.64,3.91
2518,10,2025-03-03 10:15:00,42.7,5.31,16.68,4.17
2519,11,2025-03-03 10:15:00,79.1,4.09,16.41,4.103
2520,12,2025-03-03 10:15:00,59.5,4.93,22.71,5.678
2521,1,2025-03-03 10:30:00,66.2,1.9,6.48,1.62
2522,2,2025-03-03 10:30:00,46.9,3.98,7.84,1.96
2523,3,2025-03-03 10:30:00,75.9,2.04,6.92,1.73
2524,4,2025-03-03 10:30:00,66.3,2.43,5.92,1.48
2525,5,2025-03-03 10:30:00,80.9,0.83,13.07,3.268
2526,6,2025-03-03 10:30:00,58.2,4.28,9.13,2.283
2527,7,2025-03-03 10:30:00,68.5,6.18,10.44,2.61
2528,8,2025-03-03 10:30:00,54.5,2.67,11.13,2.783
2529,9,2025-03-03 10:30:00,65.2,1.26,21.36,5.34
2530,10,2025-03-03 10:30:00,82.4,3.77,20.68,5.17
2531,11,2025-03-03 10:30:00,49.1,3.54,15.31,3.828
2532,12,2025-03-03 10:30:00,52.2,3.22,14.3,3.575
2533,1,2025-03-03 10:45:00,38.3,2.49,4.26,1.065
2534,2,2025-03-03 10:45:00,87.1,2.21,7.14,1.785
2535,3,2025-03-03 10:45:00,55.9,6.11,8.88,2.22
2536,4,2025-03-03 10:45:00,45.5,3.93,9.46,2.365
2537,5,2025-03-03 10:45:00,79.8,4.27,11.64,2.91
2538,6,2025-03-03 10:45:00,53.7,1.27,8.81,2.203
2539,7,2025-03-03 10:45:00,54.1,2.51,16.41,4.103
2540,8,2025-03-03 10:45:00,72.9,2.62,18.16,4.54
2541,9,2025-03-03 10:45:00,90.8,6.1,10.25,2.562
2542,10,2025-03-03 10:45:00,66.6,1.24,22.15,5.537
2543,11,2025-03-03 10:45:00,83.0,4.65,22.07,5.518
2544,12,2025-03-03 10:45:00,62.4,4.15,25.59,6.397
2545,1,2025-03-03 11:00:00,53.8,5.5,8.21,2.053
2546,2,2025-03-03 11:00:00,82.0,6.31,8.22,2.055
2547,3,2025-03-03 11:00:00,52.7,0.59,8.29,2.072
2548,4,2025-03-03 11:00:00,52.2,2.07,12.6,3.15
2549,5,2025-03-03 11:00:00,57.6,1.82,14.24,3.56
2550,6,2025-03-03 11:00:00,68.3,0.65,7.79,1.948
2551,7,2025-03-03 11:00:00,81.3,4.19,12.49,3.123
2552,8,2025-03-03 11:00:00,81.1,5.61,8.82,2.205
2553,9,2025-03-03 11:00:00,60.0,1.32,14.82,3.705
2554,10,2025-03-03 11:00:00,69.0,3.22,12.79,3.197
2555,11,2025-03-03 11:00:00,48.7,6.24,24.28,6.07
2556,12,2025-03-03 11:00:00,84.0,3.52,19.17,4.793
2557,1,2025-03-03 11:15:00,68.1,5.8,8.69,2.172
2558,2,2025-03-03 11:15:00,51.9,2.84,7.95,1.988
2559,3,2025-03-03 11:15:00,81.3,3.55,10.89,2.723
2560,4,2025-03-03 11:15:00,40.0,5.4,13.53,3.382
2561,5,2025-03-03 11:15:00,41.6,1.97,8.56,2.14
2562,6,2025-03-03 11:15:00,75.6,4.51,15.59,3.897
2563,7,2025-03-03 11:15:00,78.8,3.49,7.43,1.857
2564,8,2025-03-03 11:15:00,48.1,1.84,17.63,4.407
2565,9,2025-03-03 11:15:00,88.1,0.54,14.29,3.572
2566,10,2025-03-03 11:15:00,67.4,2.22,9.25,2.312
2567,11,2025-03-03 11:15:00,78.0,3.78,19.06,4.765
2568,12,2025-03-03 11:15:00,63.6,4.88,18.58,4.645
2569,1,2025-03-03 11:30:00,71.6,0.87,6.29,1.573
2570,2,2025-03-03 11:30:00,52.4,4.35,4.98,1.245
2571,3,2025-03-03 11:30:00,54.3,1.73,8.61,2.152
2572,4,2025-03-03 11:30:00,79.9,4.89,10.59,2.647
2573,5,2025-03-03 11:30:00,78.3,4.89,9.36,2.34
2574,6,2025-03-03 11:30:00,43.8,1.24,9.47,2.368
2575,7,2025-03-03 11:30:00,39.1,6.46,8.54,2.135
2576,8,2025-03-03 11:30:00,52.1,3.83,8.87,2.217
2577,9,2025-03-03 11:30:00,70.6,1.87,10.03,2.507
2578,10,2025-03-03 11:30:00,45.0,5.61,13.66,3.415
2579,11,2025-03-03 11:30:00,60.9,1.37,13.47,3.368
2580,12,2025-03-03 11:30:00,72.6,5.81,13.07,3.268
2581,1,2025-03-03 11:45:00,39.2,2.81,3.75,0.938
2582,2,2025-03-03 11:45:00,39.4,1.32,7.17,1.792
2583,3,2025-03-03 11:45:00,70.9,0.51,10.33,2.583
2584,4,2025-03-03 11:45:00,70.4,6.25,14.02,3.505
2585,5,2025-03-03 11:45:00,81.9,0.45,13.46,3.365
2586,6,2025-03-03 11:45:00,81.5,4.03,12.06,3.015
2587,7,2025-03-03 11:45:00,52.0,3.11,18.31,4.577
2588,8,2025-03-03 11:45:00,73.9,2.11,19.22,4.805
2589,9,2025-03-03 11:45:00,64.5,1.66,12.15,3.038
2590,10,2025-03-03 11:45:00,61.2,6.36,8.91,2.228
2591,11,2025-03-03 11:45:00,51.0,4.6,12.56,3.14
2592,12,2025-03-03 11:45:00,40.6,4.95,24.66,6.165
2593,1,2025-03-03 12:00:00,39.3,6.17,5.76,1.44
2594,2,2025-03-03 12:00:00,41.5,4.22,4.15,1.038
2595,3,2025-03-03 12:00:00,42.3,1.9,11.75,2.938
2596,4,2025-03-03 12:00:00,55.2,5.06,7.01,1.752
2597,5,2025-03-03 12:00:00,46.8,3.91,11.18,2.795
2598,6,2025-03-03 12:00:00,54.4,0.74,7.14,1.785
2599,7,2025-03-03 12:00:00,89.6,3.66,14.11,3.527
2600,8,2025-03-03 12:00:00,52.8,3.43,10.48,2.62
2601,9,2025-03-03 12:00:00,76.7,3.38,14.38,3.595
2602,10,2025-03-03 12:00:00,86.0,3.94,16.94,4.235
2603,11,2025-03-03 12:00:00,83.8,6.14,18.05,4.513
2604,12,2025-03-03 12:00:00,73.2,5.13,21.11,5.277
2605,1,2025-03-03 12:15:00,91.8,6.21,5.85,1.462
2606,2,2025-03-03 12:15:00,83.9,2.02,7.53,1.883
2607,3,2025-03-03 12:15:00,40.9,3.65,7.56,1.89
2608,4,2025-03-03 12:15:00,67.3,2.16,9.78,2.445
2609,5,2025-03-03 12:15:00,42.2,5.88,12.69,3.172
2610,6,2025-03-03 12:15:00,80.1,2.75,8.02,2.005
2611,7,2025-03-03 12:15:00,80.7,5.42,8.42,2.105
2612,8,2025-03-03 12:15:00,77.7,5.77,13.08,3.27
2613,9,2025-03-03 12:15:00,87.9,3.76,18.1,4.525
2614,10,2025-03-03 12:15:00,90.0,2.4,22.82,5.705
2615,11,2025-03-03 12:15:00,46.4,2.02,18.67,4.668
2616,12,2025-03-03 12:15:00,67.9,5.1,25.5,6.375
2617,1,2025-03-03 12:30:00,89.5,5.27,4.09,1.022
2618,2,2025-03-03 12:30:00,57.4,4.09,5.83,1.458
2619,3,2025-03-03 12:30:00,39.5,4.97,8.08,2.02
2620,4,2025-03-03 12:30:00,44.0,1.84,7.54,1.885
2621,5,2025-03-03 12:30:00,55.2,5.94,6.51,1.627
2622,6,2025-03-03 12:30:00,75.2,1.72,14.28,3.57
2623,7,2025-03-03 12:30:00,63.2,5.83,10.76,2.69
2624,8,2025-03-03 12:30:00,45.8,5.2,9.29,2.322
2625,9,2025-03-03 12:30:00,81.0,4.5,13.54,3.385
2626,10,2025-03-03 12:30:00,87.8,5.01,19.9,4.975
2627,11,2025-03-03 12:30:00,83.6,2.56,13.04,3.26
2628,12,2025-03-03 12:30:00,51.7,4.11,16.46,4.115
2629,1,2025-03-03 12:45:00,87.7,0.93,9.08,2.27
2630,2,2025-03-03 12:45:00,83.8,4.23,7.94,1.985
2631,3,2025-03-03 12:45:00,50.8,6.29,12.14,3.035
2632,4,2025-03-03 12:45:00,55.0,5.58,7.55,1.887
2633,5,2025-03-03 12:45:00,49.3,3.3,13.06,3.265
2634,6,2025-03-03 12:45:00,38.0,2.78,14.98,3.745
2635,7,2025-03-03 12:45:00,62.0,5.53,11.48,2.87
2636,8,2025-03-03 12:45:00,72.7,1.81,10.13,2.533
2637,9,2025-03-03 12:45:00,86.0,2.45,9.29,2.322
2638,10,2025-03-03 12:45:00,52.9,3.9,19.32,4.83
2639,11,2025-03-03 12:45:00,71.8,2.95,13.76,3.44
2640,12,2025-03-03 12:45:00,90.5,4.46,17.68,4.42
2641,1,2025-03-03 13:00:00,67.1,2.06,5.22,1.305
2642,2,2025-03-03 13:00:00,92.0,3.9,4.31,1.077
2643,3,2025-03-03 13:00:00,52.0,2.31,4.62,1.155
2644,4,2025-03-03 13:00:00,91.3,4.97,10.58,2.645
2645,5,2025-03-03 13:00:00,91.2,5.01,7.87,1.968
2646,6,2025-03-03 13:00:00,77.6,6.05,12.71,3.178
2647,7,2025-03-03 13:00:00,75.9,5.19,15.8,3.95
2648,8,2025-03-03 13:00:00,89.8,1.66,19.24,4.81
2649,9,2025-03-03 13:00:00,88.7,4.88,21.34,5.335
2650,10,2025-03-03 13:00:00,53.8,5.86,21.53,5.383
2651,11,2025-03-03 13:00:00,84.2,5.45,21.77,5.442
2652,12,2025-03-03 13:00:00,66.2,2.16,15.46,3.865
2653,1,2025-03-03 13:15:00,67.6,1.71,7.94,1.985
2654,2,2025-03-03 13:15:00,58.8,2.77,6.52,1.63
2655,3,2025-03-03 13:15:00,81.9,6.5,5.06,1.265
2656,4,2025-03-03 13:15:00,72.6,5.72,12.5,3.125
2657,5,2025-03-03 13:15:00,86.1,0.74,8.71,2.178
2658,6,2025-03-03 13:15:00,50.6,1.13,13.54,3.385
2659,7,2025-03-03 13:15:00,79.6,3.52,18.9,4.725
2660,8,2025-03-03 13:15:00,69.7,4.51,17.59,4.397
2661,9,2025-03-03 13:15:00,40.6,5.01,21.76,5.44
2662,10,2025-03-03 13:15:00,83.2,1.1,20.12,5.03
2663,11,2025-03-03 13:15:00,38.5,6.44,14.17,3.542
2664,12,2025-03-03 13:15:00,71.2,2.29,26.94,6.735
2665,1,2025-03-03 13:30:00,66.8,3.61,7.16,1.79
2666,2,2025-03-03 13:30:00,86.6,2.01,6.36,1.59
2667,3,2025-03-03 13:30:00,66.7,1.77,6.9,1.725
2668,4,2025-03-03 13:30:00,82.2,3.15,6.47,1.617
2669,5,2025-03-03 13:30:00,48.9,3.4,11.81,2.953
2670,6,2025-03-03 13:30:00,60.8,1.19,9.65,2.413
2671,7,2025-03-03 13:30:00,89.6,0.69,17.33,4.332
2672,8,2025-03-03 13:30:00,59.2,3.25,13.37,3.342
2673,9,2025-03-03 13:30:00,62.2,1.11,20.86,5.215
2674,10,2025-03-03 13:30:00,75.4,3.55,22.29,5.572
2675,11,2025-03-03 13:30:00,46.3,0.64,23.69,5.923
2676,12,2025-03-03 13:30:00,71.4,5.61,15.36,3.84
2677,1,2025-03-03 13:45:00,44.0,5.35,6.97,1.742
2678,2,2025-03-03 13:45:00,70.9,5.91,8.66,2.165
2679,3,2025-03-03 13:45:00,55.4,2.27,4.79,1.198
2680,4,2025-03-03 13:45:00,80.7,3.51,5.57,1.393
2681,5,2025-03-03 13:45:00,66.3,2.25,14.67,3.667
2682,6,2025-03-03 13:45:00,84.3,5.14,6.62,1.655
2683,7,2025-03-03 13:45:00,89.7,0.83,12.41,3.103
2684,8,2025-03-03 13:45:00,43.4,3.93,11.29,2.822
2685,9,2025-03-03 13:45:00,40.3,0.57,11.22,2.805
2686,10,2025-03-03 13:45:00,70.2,1.27,11.39,2.848
2687,11,2025-03-03 13:45:00,53.6,2.26,9.65,2.413
2688,12,2025-03-03 13:45:00,74.6,5.49,25.42,6.355
2689,1,2025-03-03 14:00:00,74.7,0.82,3.8,0.95
2690,2,2025-03-03 14:00:00,57.2,4.84,8.79,2.197
2691,3,2025-03-03 14:00:00,41.7,5.08,7.47,1.867
2692,4,2025-03-03 14:00:00,60.9,4.21,8.76,2.19
2693,5,2025-03-03 14:00:00,89.2,6.49,12.48,3.12
2694,6,2025-03-03 14:00:00,57.1,5.88,14.68,3.67
2695,7,2025-03-03 14:00:00,87.2,3.77,17.22,4.305
2696,8,2025-03-03 14:00:00,50.7,0.42,7.65,1.913
2697,9,2025-03-03 14:00:00,48.2,2.65,12.59,3.147
2698,10,2025-03-03 14:00:00,47.6,3.17,14.52,3.63
2699,11,2025-03-03 14:00:00,78.3,2.55,17.53,4.383
2700,12,2025-03-03 14:00:00,83.2,3.66,25.8,6.45
2701,1,2025-03-03 14:15:00,48.0,2.11,6.58,1.645
2702,2,2025-03-03 14:15:00,42.1,1.23,5.16,1.29
2703,3,2025-03-03 14:15:00,71.4,5.09,12.28,3.07
2704,4,2025-03-03 14:15:00,77.7,3.98,6.87,1.718
2705,5,2025-03-03 14:15:00,58.7,5.03,9.72,2.43
2706,6,2025-03-03 14:15:00,40.5,3.31,9.06,2.265
2707,7,2025-03-03 14:15:00,66.2,3.05,18.86,4.715
2708,8,2025-03-03 14:15:00,76.9,3.84,12.12,3.03
2709,9,2025-03-03 14:15:00,74.7,4.5,17.42,4.355
2710,10,2025-03-03 14:15:00,48.6,0.73,12.86,3.215
2711,11,2025-03-03 14:15:00,70.9,4.2,17.16,4.29
2712,12,2025-03-03 14:15:00,75.3,2.88,17.21,4.303
2713,1,2025-03-03 14:30:00,50.1,1.54,4.82,1.205
2714,2,2025-03-03 14:30:00,63.7,2.12,9.46,2.365
2715,3,2025-03-03 14:30:00,60.9,4.87,9.11,2.277
2716,4,2025-03-03 14:30:00,54.4,0.6,12.84,3.21
2717,5,2025-03-03 14:30:00,60.9,4.95,8.33,2.083
2718,6,2025-03-03 14:30:00,69.5,1.11,17.26,4.315
2719,7,2025-03-03 14:30:00,45.6,4.6,10.08,2.52
2720,8,2025-03-03 14:30:00,84.3,5.66,8.83,2.208
2721,9,2025-03-03 14:30:00,62.1,3.54,19.34,4.835
2722,10,2025-03-03 14:30:00,78.3,1.78,14.0,3.5
2723,11,2025-03-03 14:30:00,65.5,2.58,20.53,5.133
2724,12,2025-03-03 14:30:00,50.4,1.75,13.33,3.333
2725,1,2025-03-03 14:45:00,77.9,2.47,8.21,2.053
2726,2,2025-03-03 14:45:00,75.4,1.17,10.75,2.688
2727,3,2025-03-03 14:45:00,81.6,4.93,5.31,1.327
2728,4,2025-03-03 14:45:00,73.0,6.28,8.82,2.205
2729,5,2025-03-03 14:45:00,67.5,0.95,13.98,3.495
2730,6,2025-03-03 14:45:00,76.5,5.59,10.36,2.59
2731,7,2025-03-03 14:45:00,65.6,5.95,18.88,4.72
2732,8,2025-03-03 14:45:00,48.5,6.23,14.87,3.717
2733,9,2025-03-03 14:45:00,65.5,2.39,13.32,3.33
2734,10,2025-03-03 14:45:00,58.7,5.46,10.18,2.545
2735,11,2025-03-03 14:45:00,56.8,0.45,22.35,5.588
2736,12,2025-03-03 14:45:00,64.8,4.01,11.08,2.77
2737,1,2025-03-03 15:00:00,40.7,4.2,5.28,1.32
2738,2,2025-03-03 15:00:00,43.0,2.26,5.15,1.288
2739,3,2025-03-03 15:00:00,81.7,2.44,9.1,2.275
2740,4,2025-03-03 15:00:00,48.5,4.68,5.22,1.305
2741,5,2025-03-03 15:00:00,66.8,5.07,12.39,3.098
2742,6,2025-03-03 15:00:00,86.5,5.29,16.21,4.053
2743,7,2025-03-03 15:00:00,40.7,0.48,18.9,4.725
2744,8,2025-03-03 15:00:00,43.4,1.93,19.68,4.92
2745,9,2025-03-03 15:00:00,80.5,1.5,14.74,3.685
2746,10,2025-03-03 15:00:00,47.5,5.18,11.57,2.893
2747,11,2025-03-03 15:00:00,43.9,4.59,24.03,6.008
2748,12,2025-03-03 15:00:00,91.5,4.19,16.92,4.23
2749,1,2025-03-03 15:15:00,44.6,2.72,4.65,1.163
2750,2,2025-03-03 15:15:00,72.8,3.38,7.65,1.913
2751,3,2025-03-03 15:15:00,84.8,1.05,7.12,1.78
2752,4,2025-03-03 15:15:00,66.4,5.76,5.95,1.488
2753,5,2025-03-03 15:15:00,58.9,4.55,15.44,3.86
2754,6,2025-03-03 15:15:00,62.0,3.32,14.09,3.522
2755,7,2025-03-03 15:15:00,46.6,1.72,13.11,3.277
2756,8,2025-03-03 15:15:00,61.4,4.81,8.16,2.04
2757,9,2025-03-03 15:15:00,87.8,6.39,17.18,4.295
2758,10,2025-03-03 15:15:00,52.1,0.87,12.75,3.188
2759,11,2025-03-03 15:15:00,66.6,3.68,14.72,3.68
2760,12,2025-03-03 15:15:00,39.5,1.26,26.49,6.622
2761,1,2025-03-03 15:30:00,66.1,2.99,3.97,0.993
2762,2,2025-03-03 15:30:00,83.6,3.09,8.88,2.22
2763,3,2025-03-03 15:30:00,46.6,1.59,6.46,1.615
2764,4,2025-03-03 15:30:00,46.3,1.58,11.17,2.792
2765,5,2025-03-03 15:30:00,41.4,2.01,11.73,2.933
2766,6,2025-03-03 15:30:00,77.1,2.6,12.62,3.155
2767,7,2025-03-03 15:30:00,89.1,2.95,13.06,3.265
2768,8,2025-03-03 15:30:00,39.7,0.47,10.59,2.647
2769,9,2025-03-03 15:30:00,57.7,4.7,12.0,3.0
2770,10,2025-03-03 15:30:00,59.4,6.16,19.5,4.875
2771,11,2025-03-03 15:30:00,70.6,3.32,10.93,2.732
2772,12,2025-03-03 15:30:00,56.6,1.55,26.19,6.548
2773,1,2025-03-03 15:45:00,57.0,4.78,3.57,0.892
2774,2,2025-03-03 15:45:00,50.0,5.61,9.31,2.328
2775,3,2025-03-03 15:45:00,63.4,1.88,6.48,1.62
2776,4,2025-03-03 15:45:00,40.2,1.62,9.89,2.473
2777,5,2025-03-03 15:45:00,47.1,5.0,13.71,3.428
2778,6,2025-03-03 15:45:00,65.2,1.45,12.81,3.203
2779,7,2025-03-03 15:45:00,87.9,2.37,8.45,2.112
2780,8,2025-03-03 15:45:00,63.6,0.68,10.18,2.545
2781,9,2025-03-03 15:45:00,68.1,0.56,9.12,2.28
2782,10,2025-03-03 15:45:00,89.0,3.42,10.62,2.655
2783,11,2025-03-03 15:45:00,81.1,1.31,24.43,6.107
2784,12,2025-03-03 15:45:00,55.1,4.89,18.23,4.558
2785,1,2025-03-03 16:00:00,56.8,2.83,5.05,1.262
2786,2,2025-03-03 16:00:00,91.9,2.21,7.5,1.875
2787,3,2025-03-03 16:00:00,87.8,6.36,9.24,2.31
2788,4,2025-03-03 16:00:00,38.8,1.23,10.86,2.715
2789,5,2025-03-03 16:00:00,47.3,3.95,10.27,2.567
2790,6,2025-03-03 16:00:00,67.0,0.51,15.0,3.75
2791,7,2025-03-03 16:00:00,51.4,6.06,7.03,1.758
2792,8,2025-03-03 16:00:00,85.2,1.98,9.86,2.465
2793,9,2025-03-03 16:00:00,68.7,3.96,12.57,3.143
2794,10,2025-03-03 16:00:00,82.2,2.6,14.47,3.618
2795,11,2025-03-03 16:00:00,85.9,3.14,13.64,3.41
2796,12,2025-03-03 16:00:00,75.5,5.86,26.53,6.633
2797,1,2025-03-03 16:15:00,45.6,6.48,8.78,2.195
2798,2,2025-03-03 16:15:00,63.2,5.46,10.78,2.695
2799,3,2025-03-03 16:15:00,81.3,2.93,9.0,2.25
2800,4,2025-03-03 16:15:00,85.2,0.77,11.43,2.857
2801,5,2025-03-03 16:15:00,60.9,2.5,10.7,2.675
2802,6,2025-03-03 16:15:00,51.8,0.45,14.24,3.56
2803,7,2025-03-03 16:15:00,53.1,1.69,8.78,2.195
2804,8,2025-03-03 16:15:00,91.2,0.95,16.89,4.223
2805,9,2025-03-03 16:15:00,65.6,5.3,9.12,2.28
2806,10,2025-03-03 16:15:00,63.9,1.81,12.25,3.062
2807,11,2025-03-03 16:15:00,69.6,3.61,10.58,2.645
2808,12,2025-03-03 16:15:00,85.0,4.0,13.12,3.28
2809,1,2025-03-03 16:30:00,65.2,6.43,8.58,2.145
2810,2,2025-03-03 16:30:00,69.4,3.01,7.65,1.913
2811,3,2025-03-03 16:30:00,44.2,2.98,8.32,2.08
2812,4,2025-03-03 16:30:00,39.4,3.98,6.19,1.548
2813,5,2025-03-03 16:30:00,91.5,5.18,5.96,1.49
2814,6,2025-03-03 16:30:00,51.8,1.21,15.85,3.962
2815,7,2025-03-03 16:30:00,42.8,2.55,10.17,2.542
2816,8,2025-03-03 16:30:00,77.9,1.73,17.97,4.492
2817,9,2025-03-03 16:30:00,42.8,6.09,17.67,4.418
2818,10,2025-03-03 16:30:00,52.9,3.47,23.51,5.878
2819,11,2025-03-03 16:30:00,65.5,2.29,23.43,5.857
2820,12,2025-03-03 16:30:00,88.9,6.12,18.53,4.633
2821,1,2025-03-03 16:45:00,50.4,0.94,8.17,2.042
2822,2,2025-03-03 16:45:00,56.8,3.68,8.94,2.235
2823,3,2025-03-03 16:45:00,84.8,1.91,7.23,1.808
2824,4,2025-03-03 16:45:00,81.7,2.54,10.1,2.525
2825,5,2025-03-03 16:45:00,81.3,6.36,14.1,3.525
2826,6,2025-03-03 16:45:00,86.0,0.93,9.18,2.295
2827,7,2025-03-03 16:45:00,85.7,6.39,15.66,3.915
2828,8,2025-03-03 16:45:00,49.5,3.75,20.2,5.05
2829,9,2025-03-03 16:45:00,75.8,3.4,10.55,2.638
2830,10,2025-03-03 16:45:00,62.9,3.62,15.53,3.882
2831,11,2025-03-03 16:45:00,91.6,2.85,23.93,5.982
2832,12,2025-03-03 16:45:00,54.6,6.0,25.79,6.447
2833,1,2025-03-03 17:00:00,54.0,3.74,4.4,1.1
2834,2,2025-03-03 17:00:00,66.4,1.39,5.37,1.343
2835,3,2025-03-03 17:00:00,60.4,5.08,10.62,2.655
2836,4,2025-03-03 17:00:00,88.7,4.3,8.99,2.248
2837,5,2025-03-03 17:00:00,75.9,4.41,13.3,3.325
2838,6,2025-03-03 17:00:00,70.5,2.99,8.84,2.21
2839,7,2025-03-03 17:00:00,42.9,2.76,11.32,2.83
2840,8,2025-03-03 17:00:00,77.4,0.9,14.26,3.565
2841,9,2025-03-03 17:00:00,47.1,3.46,9.12,2.28
2842,10,2025-03-03 17:00:00,73.6,6.35,22.41,5.603
2843,11,2025-03-03 17:00:00,46.5,4.34,18.99,4.747
2844,12,2025-03-03 17:00:00,70.2,5.99,19.1,4.775
2845,1,2025-03-03 17:15:00,61.0,5.59,7.9,1.975
2846,2,2025-03-03 17:15:00,82.2,6.3,5.27,1.317
2847,3,2025-03-03 17:15:00,52.8,1.66,4.97,1.242
2848,4,2025-03-03 17:15:00,40.6,5.14,9.79,2.447
2849,5,2025-03-03 17:15:00,68.2,3.95,10.82,2.705
2850,6,2025-03-03 17:15:00,67.3,1.59,6.86,1.715
2851,7,2025-03-03 17:15:00,47.4,6.27,11.37,2.842
2852,8,2025-03-03 17:15:00,63.8,1.89,19.36,4.84
2853,9,2025-03-03 17:15:00,76.0,3.99,10.8,2.7
2854,10,2025-03-03 17:15:00,41.0,4.15,19.38,4.845
2855,11,2025-03-03 17:15:00,69.5,3.38,13.69,3.422
2856,12,2025-03-03 17:15:00,38.9,1.34,26.38,6.595
2857,1,2025-03-03 17:30:00,86.1,6.39,7.4,1.85
2858,2,2025-03-03 17:30:00,76.7,3.31,6.2,1.55
2859,3,2025-03-03 17:30:00,78.3,2.44,9.3,2.325
2860,4,2025-03-03 17:30:00,46.5,4.77,13.89,3.473
2861,5,2025-03-03 17:30:00,60.7,0.53,6.09,1.522
2862,6,2025-03-03 17:30:00,90.6,5.78,7.84,1.96
2863,7,2025-03-03 17:30:00,54.3,5.98,12.41,3.103
2864,8,2025-03-03 17:30:00,81.5,1.31,8.42,2.105
2865,9,2025-03-03 17:30:00,42.6,3.92,18.02,4.505
2866,10,2025-03-03 17:30:00,44.1,1.79,15.22,3.805
2867,11,2025-03-03 17:30:00,61.9,5.17,21.4,5.35
2868,12,2025-03-03 17:30:00,40.5,3.85,13.1,3.275
2869,1,2025-03-03 17:45:00,70.4,2.75,6.66,1.665
2870,2,2025-03-03 17:45:00,77.0,1.46,4.76,1.19
2871,3,2025-03-03 17:45:00,89.1,0.75,10.68,2.67
2872,4,2025-03-03 17:45:00,88.9,2.63,6.19,1.548
2873,5,2025-03-03 17:45:00,45.7,5.38,13.63,3.408
2874,6,2025-03-03 17:45:00,68.9,3.04,11.0,2.75
2875,7,2025-03-03 17:45:00,66.5,5.02,14.64,3.66
2876,8,2025-03-03 17:45:00,72.1,4.76,15.45,3.862
2877,9,2025-03-03 17:45:00,79.4,3.39,18.42,4.605
2878,10,2025-03-03 17:45:00,84.0,5.08,17.48,4.37
2879,11,2025-03-03 17:45:00,43.7,2.49,14.37,3.592
2880,12,2025-03-03 17:45:00,77.0,4.83,21.99,5.497
2881,1,2025-03-03 18:00:00,59.5,5.62,4.12,1.03
2882,2,2025-03-03 18:00:00,84.9,1.27,9.03,2.257
2883,3,2025-03-03 18:00:00,84.5,2.08,6.47,1.617
2884,4,2025-03-03 18:00:00,73.1,6.16,7.62,1.905
2885,5,2025-03-03 18:00:00,69.4,2.36,8.08,2.02
2886,6,2025-03-03 18:00:00,39.5,5.39,6.44,1.61
2887,7,2025-03-03 18:00:00,64.2,2.09,16.32,4.08
2888,8,2025-03-03 18:00:00,72.6,2.47,9.14,2.285
2889,9,2025-03-03 18:00:00,58.0,1.37,14.81,3.703
2890,10,2025-03-03 18:00:00,45.1,3.52,18.45,4.612
2891,11,2025-03-03 18:00:00,42.3,5.54,23.62,5.905
2892,12,2025-03-03 18:00:00,58.3,1.08,25.47,6.367
2893,1,2025-03-03 18:15:00,74.3,0.46,8.18,2.045
2894,2,2025-03-03 18:15:00,85.5,6.05,9.52,2.38
2895,3,2025-03-03 18:15:00,65.4,3.04,5.34,1.335
2896,4,2025-03-03 18:15:00,54.9,1.06,5.51,1.377
2897,5,2025-03-03 18:15:00,40.8,2.89,15.43,3.857
2898,6,2025-03-03 18:15:00,59.2,1.16,14.34,3.585
2899,7,2025-03-03 18:15:00,91.6,4.57,10.41,2.603
